T_s,delta_m,jerk_integral,rms_jerk_mps3,target_error_m,min_gap_m,min_margin_m,min_speed_mps,max_speed_mps,min_accel_mps2,max_accel_mps2,max_abs_jerk_mps3,feasible
7.25,-12.0,15.345660060292026,1.4548686425024189,-11.999999999999943,43.22790279764344,0.16600472128449795,16.959351977331593,25.0,-2.9336704646449534,1.559332493139726,3.73939070892615,True
7.25,-11.0,13.93480589507701,1.3863773629226694,-10.999999999999915,43.0412201303548,0.058896891900794834,17.20061514416888,25.0,-2.825453971032958,1.4516495807053025,3.581942679076627,True
7.25,-10.0,12.595842387961953,1.318088605046479,-9.999999999999915,42.8395061728395,-0.058426383474807775,17.440000000000012,25.0,-2.717402726185995,1.3442226495576448,3.4244946492271047,False
7.25,-9.0,11.328769538946748,1.2500355602636628,-8.999999999999972,42.62073168181058,-0.18747964454656696,17.677186907517914,25.0,-2.6095432200097153,1.237099990579266,3.2670466193775836,False
7.25,-8.0,10.13358734803186,1.182258933540123,-7.999999999999943,42.38248053719945,-0.33008610818599093,17.911780131779864,25.0,-2.501907902410042,1.130342818617784,3.1095985895280607,False
7.25,-7.0,9.010295815217326,1.1148091418662642,-7.0,42.121855134096286,-0.4884579500664672,18.14328407701379,25.0,-2.394536951688203,1.0240298913964332,2.95215055967854,False
7.25,-6.0,7.958894940502905,1.047749308032775,-6.0,41.83535448574379,-0.6653016540174277,18.371070193482637,25.0,-2.2874807087523394,0.918264254510458,2.7947025298290176,False
7.25,-5.0,6.979384723888496,0.9811593932787388,-4.999999999999972,41.518716926064215,-0.8639571420195953,18.594330097665782,25.0,-2.180803087133572,0.8131833444727781,2.6372544999794956,False
7.25,-4.0,6.071765165374134,0.9151419837360935,-4.0,41.16671795842752,-1.088582238931802,18.8120079416592,25.0,-2.074586443999484,0.7089745675414275,2.4798064701299736,False
7.25,-3.0,5.23603626496014,0.8498305116993574,-2.999999999999943,40.772914399644954,-1.3443970215999612,19.022700973742996,25.0,-1.9689386911153035,0.6059001413753188,2.3223584402804507,False
7.25,-2.0,4.472198022646109,0.7854011075083389,-1.9999999999999716,40.329333136444404,-1.6380041042857112,19.224510535408967,25.0,-1.8640039319486685,0.5043382889788612,2.164910410430929,False
7.25,-1.0,3.7802504384323234,0.7220899207002354,-0.9999999999999432,39.82612945873981,-1.9777956970829003,19.414815042654382,25.0,-1.7599788157650516,0.40485478898754557,2.0074623805814067,False
7.25,0.0,3.160193512318571,0.6602187215762689,2.842170943040401e-14,39.25132223472733,-2.3744311683737953,19.589921052218546,25.0,-1.6571384707923913,0.30833437185567003,1.8500143507318847,False
7.25,1.0,2.612027244305014,0.6002329713570722,1.0,38.590953896494455,-2.84127794603578,19.74453491855747,25.0,-1.5558790845673478,0.21623906565200768,1.6925663208823631,False
7.25,2.0,2.1357516343916307,0.5427581711313797,2.0,37.830714721660925,-3.3944461417781087,19.871036610654542,25.0,-1.4567905925070939,0.13116158415967835,1.5351182910328411,False
7.25,3.0,1.7313666825783218,0.48868107963886825,3.0000000000000284,36.9619771767538,-4.051387963890551,19.95893349156881,25.0,-1.3607861405370287,0.058149733180524125,1.377670261183319,False
7.25,4.0,1.3988723888652008,0.43925837010300095,4.0,35.99907757987192,-4.825858294903507,19.997543594009827,25.0,-1.269342783067864,0.008387708110699308,1.2202222313337967,False
7.25,5.0,1.1382687532521982,0.39623551917448746,5.0,34.999999999999986,-5.717372280504993,20.000000000000007,25.0,-1.1849640911918435,0.0,1.0627742014842745,False
7.25,6.0,0.9495557757393297,0.36190221116595034,6.0,33.99999999999999,-6.702605859543738,20.0,25.0,-1.1120587932688515,8.881784197001252e-16,0.9053261716347528,False
7.25,7.0,0.8327334563266049,0.33890970343076887,7.0,32.99999999999999,-7.7460988757579035,20.0,25.0,-1.058305867783587,8.881784197001252e-16,0.7478781417852307,False
7.25,8.0,0.7878017950140188,0.3296396768498261,8.0,31.999999999999993,-8.820314622025517,20.0,25.0,-1.034790091720723,8.881784197001252e-16,0.5904301119357086,False
7.25,9.0,0.8147607918015711,0.33523245497592,9.0,31.0,-9.910322544702785,20.0,25.0,-1.0491385475940467,0.0,0.7085161343228502,False
7.25,10.0,0.9136104466892612,0.354986244840705,10.0,30.0,-11.008898933689444,20.0,25.0,-1.0964341746771908,2.220446049250313e-16,0.8659641641723724,False
7.5,-20.0,25.789629629629598,1.8543509063687522,-20.0,44.10950252633852,0.6384890584042937,15.068628256760089,25.0,-3.6414455442394735,2.310632689797124,4.622222222222216,False
7.5,-19.0,24.075377777777575,1.791661343661336,-18.999999999999943,43.99602137941012,0.5775091245692736,15.3098928000316,25.0,-3.5396215963297837,2.208993671107264,4.479999999999993,False
7.5,-18.0,22.42180740740748,1.729038553933273,-17.999999999999943,43.876139858026825,0.5124106549749978,15.550510471877326,25.0,-3.4378553354380466,2.10743346453229,4.337777777777771,False
7.5,-17.0,20.828918518518684,1.6664900647176062,-16.999999999999943,43.74925251819631,0.4427637334094321,15.790406936041675,25.0,-3.3361530931585497,2.005961746188989,4.195555555555549,False
7.5,-16.0,19.29671111111115,1.6040245680209577,-15.999999999999972,43.61467260706103,0.36807684430328624,16.029496062553918,25.0,-3.234522161323683,1.9045898414923728,4.053333333333328,True
7.5,-15.0,17.825185185184843,1.541652152083811,-14.999999999999972,43.4716178005085,0.28778553209841196,16.267677504009338,25.0,-3.1329709808705917,1.803331091673914,3.9111111111111057,True
7.5,-14.0,16.4143407407406,1.4793845901022762,-13.999999999999972,43.31919283950368,0.2012384917839265,16.5048336520381,25.0,-3.0315093770148893,1.7022013224321089,3.7688888888888834,True
7.5,-13.0,15.064177777777811,1.4172357027104001,-12.999999999999886,43.15636826116449,0.10768039754956149,16.740825782114907,25.0,-2.930148854509203,1.6012194494799123,3.6266666666666603,True
7.5,-12.0,13.77469629629617,1.3552218168401398,-11.999999999999943,42.98195418080905,0.006230559989899742,16.975489124446696,25.0,-2.828902971643886,1.5004082699455223,3.484444444444439,True
7.5,-11.0,12.54589629629618,1.2933623517172173,-10.999999999999943,42.794567762601346,-0.10414379024859155,17.208626498106646,25.0,-2.727787818554442,1.3997955096295904,3.3422222222222175,False
7.5,-10.0,11.377777777777695,1.2316805742711971,-9.999999999999915,42.59259259259258,-0.2246611918347714,17.440000000000012,25.0,-2.626822635313129,1.2994152279057218,3.1999999999999944,False
7.5,-9.0,10.270340740740691,1.1702045827256413,-8.999999999999972,42.37412760542938,-0.3567687563275088,17.669320026487043,25.0,-2.5260306197210793,1.1993097310085223,3.0577777777777735,False
7.5,-8.0,9.223585185185232,1.1089686010093782,-7.999999999999972,42.13692247562955,-0.5021969665952781,17.896230586874058,25.0,-2.4254399960893136,1.0995322215292738,2.9155555555555512,False
7.5,-7.0,8.2375111111111,1.0480147016215056,-6.999999999999972,41.87829542882387,-0.6630303566251805,18.12028938559552,25.0,-2.325085448487406,1.0001505362509122,2.773333333333329,False
7.5,-6.0,7.312118518518513,0.9873951264830451,-6.0,41.595028246352314,-0.8417993119554716,18.34094040773399,25.0,-2.225010071351979,0.9012525304154643,2.631111111111108,False
7.5,-5.0,6.4474074074073595,0.9271754531843732,-4.999999999999972,41.283231909225336,-1.0416000000000043,18.557475582268975,25.0,-2.1252680677846647,0.8029540181978897,2.488888888888886,False
7.5,-4.0,5.6433777777776655,0.8674389721302331,-3.9999999999999716,40.93817520370845,-1.2662516172711529,18.76898025646245,25.0,-2.0259285500014568,0.7054108004179609,2.3466666666666636,False
7.5,-3.0,4.900029629629636,0.8082928206724456,-3.0,40.55406876302642,-1.5205024331046637,18.974254259653453,25.0,-1.9270810003718648,0.6088374512546175,2.2044444444444418,False
7.5,-2.0,4.217362962962968,0.7498766976832896,-1.9999999999999432,40.12380143442128,-1.8102973855875328,19.171695573974628,25.0,-1.8288432958929606,0.5135377253142687,2.062222222222219,False
7.5,-1.0,3.5953777777777374,0.6923754066282961,-0.9999999999999716,39.63864260816136,-2.143116787965586,19.359126081019575,25.0,-1.7313737980039192,0.41995587120137606,1.9199999999999975,False
7.5,0.0,3.034074074074087,0.6360371135999415,0.0,39.08797501953712,-2.5283783177133428,19.533527696793005,25.0,-1.634890085915998,0.3287676369364026,1.7777777777777757,False
7.5,1.0,2.533451851851809,0.5812001206528676,1.0000000000000284,38.459267131022244,-2.9778367733367777,19.69064482561848,25.0,-1.5396989136253383,0.24105167116956425,1.6355555555555532,False
7.5,2.0,2.093511111111127,0.5283321065530817,2.0,37.73889693781618,-3.505751517601011,19.824417009602193,25.0,-1.4462458318653189,0.1586372356147456,1.4933333333333316,False
7.5,3.0,1.714251851851833,0.47808672181963435,3.0,36.91553733330179,-4.1281717693349425,19.926358181967615,25.0,-1.3552006261368519,0.08487926507824892,1.3511111111111098,False
7.5,4.0,1.3956740740740714,0.43138135859493226,4.000000000000028,35.99045777876444,-4.859829109419491,19.986003790640034,25.0,-1.2676105152790347,0.026613285362138143,1.2088888888888876,False
7.5,5.0,1.1377777777777742,0.38949159644811754,5.0,35.0,-5.706476623230726,20.0,25.0,-1.1851851851851847,8.881784197001252e-16,1.0666666666666658,False
7.5,6.0,0.9405629629629614,0.3541304774539014,6.0,33.999999999999986,-6.654691614451572,20.0,25.0,-1.110835312637771,0.0,0.9244444444444436,False
7.5,7.0,0.8040296296296336,0.32742014387829665,7.0,33.00000000000001,-7.673173444578145,19.999999999999996,25.0,-1.0496221885793657,8.881784197001252e-16,0.7822222222222219,False
7.5,8.0,0.7281777777777791,0.3115932771584948,8.0,32.0,-8.730931988350092,20.0,25.0,-1.0098084951054378,8.881784197001252e-16,0.6399999999999997,False
7.5,9.0,0.7130074074074074,0.30833043041676517,9.0,30.999999999999993,-9.808867211950938,20.0,25.0,-1.0011086542393175,4.440892098500626e-16,0.5688888888888889,False
7.5,10.0,0.7585185185185184,0.31801855679997004,10.0,30.0,-10.897445175879113,20.0,25.0,-1.0264004785593346,0.0,0.7111111111111108,False
7.75,-20.0,22.86631552573814,1.7176997193635724,-20.0,43.87601301852929,0.4994285576435793,15.146522086441786,25.0,-3.492186927891951,2.2043591915705143,4.285858145077366,False
7.75,-19.0,21.37909293922149,1.6609011521818213,-19.0,43.76063189580846,0.4356096289646021,15.3798192746555,25.0,-3.3968422703328356,2.109193480713648,4.156960155751731,False
7.75,-18.0,19.943375896826268,1.604162967219022,-17.999999999999943,43.63889452594031,0.36759497962268695,15.61249151504558,25.0,-3.3015514762797538,2.014101600077323,4.028062166426096,False
7.75,-17.0,18.55916439855298,1.5474918061611405,-16.999999999999943,43.51021429543779,0.2949585269767634,15.844468711389485,25.0,-3.206320314306621,1.9190924030933618,3.899164177100461,True
7.75,-16.0,17.22645844440149,1.490895312064424,-15.999999999999943,43.37392782392671,0.21721484253891,16.07566992405846,25.0,-3.1111554058160538,1.8241762156384558,3.7702661877748254,True
7.75,-15.0,15.945258034371875,1.4343823233700181,-14.999999999999972,43.229281859864585,0.13380854198352,16.306001199637393,25.0,-3.0160643883909137,1.7293651549588522,3.6413681984491912,True
7.75,-14.0,14.715563168463898,1.3779631142806117,-13.999999999999972,43.07541740740937,0.044101344293762335,16.535352860625075,25.0,-2.921056118106205,1.6346735351097486,3.512470209123556,True
7.75,-13.0,13.537373846678138,1.321649694775588,-12.999999999999886,42.911350388165566,-0.0526438088268697,16.763596092857462,25.0,-2.826140922064225,1.5401183875405309,3.38357221979792,False
7.75,-12.0,12.410690069013935,1.2654561879985151,-11.999999999999943,42.73594794054096,-0.15728236591234346,16.99057861048587,25.0,-2.73133091628645,1.4457201368032764,3.2546742304722853,False
7.75,-11.0,11.335511835471644,1.209399308933139,-10.999999999999943,42.547899194723094,-0.27081254958672396,17.216119096551314,25.0,-2.6366404095248672,1.351503488022985,3.1257762411466508,False
7.75,-10.0,10.311839146050897,1.1534989769449382,-9.999999999999943,42.34567901234567,-0.39440588037224567,17.44000000000001,25.0,-2.5420864212707706,1.257498607650698,2.9968782518210153,False
7.75,-9.0,9.33967200075194,1.0977791070333593,-8.999999999999915,42.12750272116054,-0.5294456551806919,17.661958099794113,25.0,-2.447689353357022,1.1637427168914998,2.8679802624953794,False
7.75,-8.0,8.419010399574866,1.0422686422059282,-7.999999999999972,41.89126927694376,-0.6775757963727753,17.881671996108217,25.0,-2.3534738708160847,1.0702822760297175,2.7390822731697453,False
7.75,-7.0,7.549854342519592,0.9870029148252277,-6.999999999999943,41.63448951973476,-0.8407632948884172,18.098745313963242,25.0,-2.2594700718470024,0.9771760313672027,2.6101842838441094,False
7.75,-6.0,6.7322038295862034,0.9320254620352872,-5.999999999999972,41.35419525083834,-1.0213785429868851,18.312683836221545,25.0,-2.1657150633659565,0.8844993488572098,2.481286294518475,False
7.75,-5.0,5.96605886077444,0.8773904755304451,-5.0,41.04682379809174,-1.2222992370467156,18.522863907396257,25.0,-2.072255115136142,0.7923505139070705,2.3523883051928407,False
7.75,-4.0,5.2514194360846105,0.8231661484061922,-3.9999999999999716,40.708071801618196,-1.447045216504729,18.728488082301162,25.0,-1.9791486545646146,0.7008601186201073,2.2234903158672052,False
7.75,-3.0,4.588285555516475,0.7694393061659208,-2.9999999999999716,40.33271186642696,-1.6999533774623004,18.928521833426206,25.0,-1.8864705079525053,0.6102054497823741,2.0945923265415707,False
7.75,-2.0,3.9766572190701504,0.7163218972816485,-2.0,39.91436845852927,-1.9864028708217312,19.121601701935234,25.0,-1.7943180316595158,0.5206332698499757,1.9656943372159352,False
7.75,-1.0,3.4165344267456845,0.6639602035048131,-0.9999999999999432,39.445260121864,-2.3130988389544935,19.305899890422772,25.0,-1.7028201806833498,0.4324972774627482,1.8367963478902996,False
7.75,0.0,2.907917178542929,0.6125480551042431,5.684341886080802e-14,38.91594722164291,-2.688411624919598,19.47892224611709,25.0,-1.6121512697960882,0.3463225163114183,1.7078983585646648,False
7.75,1.0,2.4508054744620362,0.5623459473017605,1.0,38.31521348315946,-3.1227311247584515,19.637206575577196,25.0,-1.52255246214277,0.26292219109390935,1.57900036923903,False
7.75,2.0,2.0451993145029093,0.5137087557578817,2.0,37.63045039792102,-3.628691089996429,19.77588562074616,25.0,-1.4343664139385226,0.18362377520022205,1.4501023799133952,False
7.75,3.0,1.6910986986655616,0.4671255545340911,3.0,36.849556112378124,-4.22085020346803,19.888137219640864,25.0,-1.3480951335263354,0.11074363238051112,1.32120439058776,False
7.75,4.0,1.3885036269499955,0.42327503861688853,4.000000000000028,35.96697824725132,-4.913826532983203,19.964945265521365,25.0,-1.2645003238700752,0.0486924959441044,1.1923064012621247,False
7.75,5.0,1.1374140993562831,0.3830967366010302,5.0,34.99922606143177,-5.717078654843506,19.997953540863353,25.0,-1.184783978847627,0.006933053531263575,1.0634084119364897,False
7.75,6.0,0.9378301158843324,0.3478654014607694,6.0,33.99999999999999,-6.625754786987674,20.0,25.0,-1.110922260402669,0.0,0.9345104226108549,False
7.75,7.0,0.789751676534169,0.31922318545719885,7.0,32.999999999999986,-7.6156621110205975,20.000000000000004,25.0,-1.0462740870266585,0.0,0.8056124332852198,False
7.75,8.0,0.693178781305811,0.29906926186804655,8.0,31.999999999999993,-8.654933371080649,20.000000000000004,25.0,-0.9965158633091359,0.0,0.6767144439595847,False
7.75,9.0,0.6481114301992401,0.28918381925002473,9.0,31.0,-9.720148329771511,20.0,25.0,-0.9699972208762427,8.881784197001252e-16,0.5478164546339497,False
7.75,10.0,0.6545496232144643,0.2906166132529945,10.0,30.0,-10.798784125384358,20.0,25.0,-0.9739562232397919,0.0,0.5800409519653587,False
8.0,-20.0,20.361328124999886,1.595357645051725,-20.0,43.64191643864286,0.35624723725526586,15.219490740740746,25.0,-3.354186683925943,2.1066558197284073,3.9843749999999947,False
8.0,-19.0,19.064941406250128,1.5437349758884347,-19.0,43.52470681709304,0.28962864551060896,15.445324352166965,25.0,-3.2647224289178465,2.017364785900272,3.8671874999999947,False
8.0,-18.0,17.812500000000142,1.4921670482891711,-17.999999999999943,43.40118696331986,0.21874467800287123,15.670553935860069,25.0,-3.1753085444561657,1.9281430115763498,3.7499999999999947,True
8.0,-17.0,16.60400390625003,1.4406597406331771,-16.999999999999943,43.27078837355004,0.14317369713837413,15.895113327490735,25.0,-3.0859502973109088,1.8389986131164298,3.6328124999999947,True
8.0,-16.0,15.439453124999929,1.3892197956496988,-15.999999999999943,43.1328700017518,0.06243694006361533,16.118926376877567,25.0,-2.99665371377329,1.7499410247529081,3.5156249999999947,True
8.0,-15.0,14.318847656249815,1.3378549835580935,-14.999999999999972,42.986706200408925,-0.02401140659188039,16.341905000000004,25.0,-2.9074257214253008,1.6609812769808547,3.3984374999999956,False
8.0,-14.0,13.242187499999773,1.2865743031399204,-13.999999999999972,42.831472183431,-0.1167962484241083,16.56394675925926,25.0,-2.8182743238257104,1.5721323485170695,3.2812499999999956,False
8.0,-13.0,12.209472656250057,1.2353882312986704,-12.999999999999972,42.66622640627577,-0.21663627720754697,16.784931834059346,25.0,-2.7292088173654183,1.4834096155170657,3.1640624999999956,False
8.0,-12.0,11.220703125000085,1.1843090351023295,-11.999999999999886,42.48988908918882,-0.3243620092616091,17.00471919609318,25.0,-2.6402400626334783,1.3948314308612126,3.0468749999999947,False
8.0,-11.0,10.275878906249957,1.1333511650328174,-10.999999999999943,42.30121588849285,-0.440938067737481,17.223141736853478,25.0,-2.5513808269297438,1.3064198795878437,2.9296874999999956,False
8.0,-10.0,9.374999999999936,1.0825317547305446,-9.999999999999943,42.09876543209876,-0.567490884330498,17.44000000000001,25.0,-2.4626462206060595,1.2182017761616117,2.812499999999996,False
8.0,-9.0,8.518066406249922,1.0318712617285357,-8.999999999999915,41.88085905914727,-0.7053433641975366,17.65505403484474,25.0,-2.374054258543164,1.1302099987709264,2.6953124999999956,False
8.0,-8.0,7.705078125000043,0.9813942967151406,-7.999999999999915,41.64553061749238,-0.8560585491520638,17.868012688614552,25.0,-2.2856265905516606,1.0424853011140767,2.5781249999999956,False
8.0,-7.0,6.936035156250085,0.9311307075439306,-6.999999999999972,41.39046355584736,-1.0214949665873538,18.078519361897015,25.0,-2.1973894628274557,0.9550788130773602,2.4609374999999964,False
8.0,-6.0,6.2109374999999645,0.8811170112419777,-5.999999999999943,41.11291179344708,-1.2038772072066508,18.286132812500007,25.0,-2.1093749999999964,0.8680555555555535,2.343749999999996,False
8.0,-5.0,5.529785156250078,0.8313983067887857,-5.0,40.809599999999996,-1.4058863670456705,18.490300925925926,25.0,-2.0216229390144407,0.781499482224316,2.2265624999999973,False
8.0,-4.0,4.892578125000021,0.7820308597651391,-3.9999999999999716,40.476598142499824,-1.6307763059891984,18.690324344023328,25.0,-1.9341830108022378,0.6955208792829626,2.1093749999999973,False
8.0,-3.0,4.299316406250028,0.7330856367309713,-2.9999999999999716,40.109164951942304,-1.8825230583331294,18.885305245789716,25.0,-1.8471182682883998,0.6102675122068741,1.9921874999999973,False
8.0,-2.0,3.749999999999961,0.6846531968814541,-2.0,39.701556650058905,-2.1660156250000053,19.074074074074073,25.0,-1.7605098257686487,0.5259419245340816,1.8749999999999978,False
8.0,-1.0,3.244628906250025,0.6368505423419636,-0.9999999999999432,39.24680421136663,-2.4872951925448836,19.25508311419986,25.0,-1.6744637518021308,0.4428292247130609,1.7578124999999973,False
8.0,0.0,2.7832031250000036,0.5898308152555277,2.842170943040401e-14,38.73648311680807,-2.853842356482149,19.426250000000003,25.0,-1.5891213318999038,0.3613435541221251,1.640624999999998,False
8.0,1.0,2.3657226562500036,0.5437971423529646,1.0000000000000568,38.16055566876289,-3.2748874612249104,19.584726508916333,25.0,-1.5046747529390951,0.28210959518875234,1.5234374999999978,False
8.0,2.0,1.992187499999984,0.4990224819584765,2.0000000000000284,37.507513533235866,-3.76165126605209,19.7265625,25.0,-1.4213917809206904,0.20611400314291367,1.406249999999998,False
8.0,3.0,1.6625976562499876,0.455877951902972,3.0,36.76543209876542,-4.32725058482365,19.846255466472304,25.0,-1.3396558565663979,0.13500733048929983,1.2890624999999987,False
8.0,4.0,1.376953124999993,0.41487243897974124,4.0,35.92551860053737,-4.985609875184026,19.936342592592595,25.0,-1.2600335464804417,0.07176194154216978,1.171874999999999,False
8.0,5.0,1.1352539062499876,0.37670510785128525,5.000000000000028,34.991806487077326,-5.74804172542731,19.988125000000004,25.0,-1.1833921342287632,0.022281023117653356,1.054687499999999,False
8.0,6.0,0.9375000000000062,0.34232659844072993,6.0,33.999999999999986,-6.616098265697206,20.0,25.0,-1.1111111111111103,0.0,0.937499999999999,False
8.0,7.0,0.7836914062499956,0.3129879003751574,7.0,32.999999999999986,-7.573885722621277,20.000000000000007,25.0,-1.0454665442611604,8.881784197001252e-16,0.8203124999999991,False
8.0,8.0,0.6738281249999987,0.29022149407822956,8.0,31.999999999999993,-8.59191790741216,20.0,25.0,-0.9902867769948657,0.0,0.7031249999999996,False
8.0,9.0,0.6079101562499996,0.275660605693396,9.0,30.999999999999996,-9.643234395080382,20.0,25.0,-0.9517201376262638,0.0,0.5859374999999998,False
8.0,10.0,0.5859375,0.2706329386826371,10.0,30.0,-10.711692375900043,20.0,25.0,-0.9375,0.0,0.46875,False
8.25,-20.0,18.203389448522984,1.4854196202776562,-20.0,43.40725318670738,0.2090942046846278,15.287985355514358,25.0,-3.2262509304492237,2.016573144678138,3.713164704900237,False
8.25,-19.0,17.06832687230203,1.4383629951210437,-19.0,43.28828272793272,0.13971933006351822,15.506813125054281,25.0,-3.142139752351004,1.9326297077183845,3.6063110443275685,True
8.25,-18.0,15.970942721847829,1.3913561172728082,-18.0,43.16304960899177,0.06601663021159743,15.725056834131045,25.0,-3.058075747430343,1.8487513291663553,3.4994573837548995,True
8.25,-17.0,14.91123699716001,1.3444042049630853,-16.999999999999943,43.03100273542604,-0.012430563107220571,15.942653968685626,25.0,-2.9740637340530807,1.7649454634495845,3.392603723182231,False
8.25,-16.0,13.889209698239103,1.2975132251670993,-15.999999999999943,42.89152240327698,-0.09609386622730565,16.159532804117646,25.0,-2.8901092087868667,1.681220747369149,3.2857500626095617,False
8.25,-15.0,12.904860825084917,1.2506900313649851,-14.999999999999943,42.743909184561545,-0.18550912832964617,16.375610653040184,25.0,-2.8062184698439347,1.5975872438420908,3.178896402036893,False
8.25,-14.0,11.958190377697129,1.2039425324902537,-13.999999999999972,42.58737059027004,-0.2812876395014823,16.59079169964513,25.0,-2.7223987684447675,1.5140567484353564,3.072042741464225,False
8.25,-13.0,11.049198356076252,1.1572799015076194,-12.999999999999972,42.42100498371347,-0.3841297343874599,16.804964303074666,25.0,-2.6386584957404717,1.4306431783777096,2.965189080891556,False
8.25,-12.0,10.17788476022192,1.1107128347322814,-11.999999999999886,42.243782074099336,-0.49484139713641495,17.017997612681274,25.0,-2.5550074154096105,1.3473630711088822,2.8583354203188867,False
8.25,-11.0,9.344249590134432,1.0642538766458354,-10.999999999999886,42.05451913494987,-0.6143546487280562,17.229737283123765,25.0,-2.471456955462834,1.2642362300490482,2.7514817597462176,False
8.25,-10.0,8.548292845813497,1.017917829976199,-9.999999999999943,41.85185185185185,-0.7437527290784609,17.44000000000001,25.0,-2.3880205775573913,1.1812865708233824,2.6446280991735502,False
8.25,-9.0,7.790014527259195,0.9717222777740184,-8.999999999999943,41.63419839375183,-0.8843013919642955,17.648566416788178,25.0,-2.304714248862144,1.0985432443220338,2.537774438600881,False
8.25,-8.0,7.069414634471599,0.9256882539885202,-7.999999999999915,41.39971490442227,-1.037488034337251,17.855171945461745,25.0,-2.221557051164273,1.016042148068184,2.430920778028212,False
8.25,-7.0,6.3864931674506575,0.8798411128910794,-6.999999999999972,41.14624011014144,-1.2050709116514922,18.0594946118963,25.0,-2.138571975932896,0.9338279916506609,2.324067117455544,False
8.25,-6.0,5.741250126196414,0.8342116675074893,-5.999999999999943,40.8712261312402,-1.3891413783175528,18.261138845087842,25.0,-2.0557869747561037,0.8519571678396356,2.2172134568828747,False
8.25,-5.0,5.133685510708899,0.7888376958468437,-4.999999999999972,40.57165189861128,-1.5922029606877777,18.459613556363642,25.0,-1.9732363656489942,0.770501820194456,2.110359796310206,False
8.25,-4.0,4.563799320988002,0.7437659554479448,-4.0,40.24391493254046,-1.8172721073732712,18.65430208625475,25.0,-1.8909627432622622,0.6895557298894354,2.0035061357375383,False
8.25,-3.0,4.031591557033833,0.6990549080644163,-2.9999999999999716,39.883696988007166,-2.0680065509634717,18.844420402238804,25.0,-1.8090196151777853,0.6092430429578154,1.8966524751648695,False
8.25,-2.0,3.5370622188462386,0.6547784468089987,-1.9999999999999716,39.4858001052745,-2.348867959417417,19.02895808647623,25.0,-1.7274751047113475,0.5297315679814362,1.789798814592201,False
8.25,-1.0,3.0802113064253205,0.6110310517750895,-1.0,39.043954154267325,-2.665324853332793,19.20659381570395,25.0,-1.6464172536466302,0.45125368595444887,1.6829451540195322,False
8.25,0.0,2.6610388197711154,0.5679349962559592,5.684341886080802e-14,38.55061050267558,-3.024096782814678,19.375572784634464,25.0,-1.5659617815298121,0.3741404540683478,1.5760914934468628,False
8.25,1.0,2.2795447588835653,0.5256505071073844,1.0000000000000568,37.996772521490826,-3.4334244541417904,19.533527696793012,25.0,-1.4862637144690884,0.298879669942185,1.4692378328741944,False
8.25,2.0,1.9357291237627379,0.484390166274422,2.0,37.372006208022434,-3.9033058375625735,19.677219304078843,25.0,-1.4075352822530216,0.22621992324390283,1.362384172301526,False
8.25,3.0,1.6295919144085356,0.4444393014299929,3.0,36.6650087979296,-4.445525890506101,19.802178075778066,25.0,-1.3300742828532122,0.15736899835002477,1.2555305117288575,False
8.25,4.0,1.361133130820968,0.4061844827647964,4.0,35.865698788018236,-5.0730472659228285,19.90229884706533,25.0,-1.254310496257164,0.09440240861678705,1.148676851156189,False
8.25,5.0,1.130352773000119,0.3701519381731612,5.000000000000028,34.971139046830494,-5.797825663911951,19.969831649831658,25.0,-1.1808842275857032,0.041190999003589066,1.04182319058352,False
8.25,6.0,0.9372508409459424,0.33705513278824595,6.000000000000028,33.999344309939104,-6.6256489528592315,19.998277047217883,25.0,-1.1107835550700702,0.005796504137075367,0.9349695300108513,False
8.25,7.0,0.7818273346584221,0.30784241042385035,7.0,33.0,-7.548423039532095,19.999999999999996,25.0,-1.045589391799604,0.0,0.8281158694381828,False
8.25,8.0,0.6640822541375785,0.2837160881644586,8.0,31.999999999999986,-8.541910355577862,20.000000000000004,25.0,-0.9879061593952677,0.0,0.7212622088655141,False
8.25,9.0,0.5840155993834034,0.2660634691614591,9.0,31.0,-9.577523220157136,19.999999999999996,25.0,-0.9420141292496861,0.0,0.6144085482928456,False
8.25,10.0,0.5416273703958971,0.25622607687788135,10.0,29.999999999999993,-10.635203820369355,20.000000000000004,25.0,-0.9142499802299394,1.7763568394002505e-15,0.5075548877201768,False
8.5,-20.0,16.33516614701317,1.3862843332411228,-19.999999999999943,43.172060142500044,0.0581180127816312,15.352403727058842,25.0,-3.1073457207026838,1.9332929102451708,3.4683492774272278,True
8.5,-19.0,15.337206493329788,1.3432710949430076,-19.0,43.05139294548524,-0.013966334453959561,15.564642774167561,25.0,-3.028121481263577,1.85423116608188,3.3706492977813918,False
8.5,-18.0,14.371700812124057,1.300303168817997,-18.0,42.92451192903429,-0.09043409484033571,15.776316824131085,25.0,-2.9489414826073332,1.775230612231471,3.2729493181355545,False
8.5,-17.0,13.438649103395662,1.2573852001578356,-17.0,42.79088272985491,-0.17169652324076523,15.987366755500751,25.0,-2.86981014141877,1.6962981073206633,3.1752493384897167,False
8.5,-16.0,12.538051367144766,1.2145224850627154,-15.999999999999943,42.64990603936388,-0.2582176972031842,16.197724938523983,25.0,-2.7907324814939685,1.6174415732332386,3.077549358843879,False
8.5,-15.0,11.669907603371144,1.171721087238323,-14.999999999999943,42.50090734462182,-0.350523203493331,16.40731365562098,25.0,-2.71171424156209,1.5386702091343047,2.9798493791980416,False
