t_s,position_m,speed_mps,accel_mps2,jerk_mps3,lead_position_m,gap_m,required_gap_m,margin_m
2.02,47.40045051619021,21.297913796352006,-2.0549469695999973,0.9436185599999981,90.4,42.999549483809794,41.94687069452801,1.052678789281785
2.0300000000000002,47.613327064527404,21.277411688432004,-2.045456582399998,0.954437759999998,90.60000000000001,42.986672935472605,41.916117532648,1.0705554028245992
2.04,47.82599906810266,21.257005023232004,-2.0358586367999973,0.9651302399999977,90.8,42.974000931897336,41.885507534848,1.08849339704933
2.05,48.0384674867,21.236694870000004,-2.0261543999999976,0.9756959999999981,91.0,42.9615325133,41.855042305000005,1.106490208299995
2.06,48.250733290732555,21.216482285312004,-2.0163451391999985,0.9861350399999983,91.2,42.94926670926745,41.82472342796801,1.1245432812994416
2.07,48.46279746111581,21.196368313072007,-2.006432121599998,0.9964473599999983,91.4,42.93720253888419,41.79455246960801,1.1426500692761827
2.08,48.674660989140996,21.176353984512005,-1.9964166143999977,1.0066329599999981,91.6,42.925339010859,41.76453097676801,1.1608080340909908
2.09,48.88632487634826,21.156440318192004,-1.9862998847999982,1.0166918399999978,91.8,42.913675123651736,41.734660477288,1.1790146463637292
2.1,49.097790134400014,21.136628320000007,-1.9760831999999977,1.0266239999999989,92.0,42.902209865599986,41.704942480000014,1.1972673855999751
2.11,49.30905778495415,21.116918983152004,-1.965767827199998,1.036429439999998,92.19999999999999,42.89094221504584,41.67537847472801,1.2155637403178332
2.12,49.52012885953742,21.097313288192005,-1.9553550335999967,1.046108159999998,92.4,42.87987114046258,41.64596993228801,1.2339012081745757
2.13,49.7310043994186,21.077812202992003,-1.9448460863999981,1.0556601599999977,92.6,42.86899560058139,41.616718304488,1.2522772960933892
2.14,49.94168545548187,21.058416682752004,-1.9342422527999978,1.065085439999998,92.80000000000001,42.858314544518144,41.587625024128,1.270689520390139
2.15,50.15217308810001,21.039127670000006,-1.923544799999998,1.0743839999999982,93.0,42.84782691189999,41.55869150500001,1.2891354068999838
2.16,50.36246836700776,21.019946094592008,-1.9127549951999976,1.0835558399999983,93.2,42.837531632992246,41.529919141888016,1.3076124911042335
2.17,50.57257237117501,21.000872873712005,-1.901874105599998,1.0926009599999988,93.4,42.82742762882499,41.501309310568004,1.3261183182569845
2.18,50.7824861886802,20.981908911872004,-1.8909033983999983,1.1015193599999984,93.6,42.81751381131979,41.472863367808,1.3446504435117852
2.19,50.99221091658347,20.963055100912005,-1.8798441407999977,1.1103110399999987,93.8,42.80778908341653,41.44458265136801,1.3632064320485213
2.2,51.20174766080002,20.944312320000005,-1.8686975999999982,1.1189759999999986,94.0,42.79825233919998,41.416468480000006,1.3817838591999774
2.21,51.41109753597335,20.925681435632008,-1.8574650431999984,1.1275142399999978,94.2,42.788902464026656,41.38852215344801,1.4003803105786439
2.22,51.62026166534862,20.907163301632004,-1.8461477375999977,1.1359257599999983,94.4,42.779738334651384,41.360744952448,1.4189933822033787
2.23,51.829241180645795,20.888758759152005,-1.834746950399998,1.1442105599999977,94.6,42.7707588193542,41.333138138728,1.4376206806261926
2.24,52.03803722193307,20.870468636672005,-1.8232639487999984,1.152368639999998,94.80000000000001,42.761962778066945,41.30570295500801,1.4562598230589359
2.25,52.24665093750001,20.85229375000001,-1.8116999999999988,1.1603999999999979,95.0,42.75334906249999,41.278440625000016,1.4749084374999804
2.2600000000000002,52.45508348373096,20.834234902272005,-1.800056371199998,1.1683046399999975,95.2,42.74491651626904,41.25135235340801,1.493564162861034
2.27,52.663336024978214,20.816292883952006,-1.788334329599998,1.176082559999998,95.4,42.73666397502179,41.22443932592801,1.5122246490937812
2.2800000000000002,52.87140973343541,20.798468472832006,-1.7765351423999982,1.1837337599999973,95.60000000000001,42.7285902665646,41.197702709248006,1.5308875573165928
2.29,53.07930578901066,20.780762434032006,-1.7646600767999985,1.1912582399999982,95.8,42.720694210989336,41.17114365104801,1.549550559941327
2.3000000000000003,53.28702537920002,20.763175520000004,-1.7527103999999978,1.1986559999999982,96.0,42.71297462079998,41.14476328000001,1.5682113407999765
2.31,53.494569698960554,20.745708470512007,-1.740687379199999,1.2059270399999977,96.2,42.70543030103945,41.118562705768014,1.586867595271439
2.32,53.70193995058381,20.728362012672008,-1.7285922815999988,1.2130713599999972,96.4,42.6980600494162,41.09254301900801,1.605517030408187
2.33,53.909137343569,20.711136860912006,-1.7164263743999981,1.2200889599999982,96.6,42.690862656430994,41.06670529136801,1.6241573650629846
2.34,54.11616309449626,20.694033716992003,-1.7041909247999991,1.2269798399999972,96.8,42.68383690550374,41.041050575488,1.6427863300157348
2.35,54.323018426900006,20.67705327000001,-1.6918871999999985,1.233743999999998,97.0,42.676981573099994,41.01557990500001,1.6614016680999804
2.36,54.52970457114215,20.660196196352008,-1.6795164671999994,1.2403814399999973,97.19999999999999,42.67029542885784,40.99029429452801,1.680001134329828
2.37,54.73622276428542,20.643463159792006,-1.6670799935999987,1.2468921599999976,97.4,42.66377723571458,40.96519473968801,1.6985824960265745
2.38,54.94257424996659,20.626854811392008,-1.6545790463999983,1.2532761599999984,97.6,42.657425750033404,40.94028221708801,1.7171435329453928
2.39,55.14876027826986,20.610371789552005,-1.642014892799999,1.2595334399999973,97.80000000000001,42.65123972173015,40.91555768432801,1.7356820374021424
2.4,55.35478210560001,20.594014720000008,-1.6293887999999996,1.265663999999998,98.0,42.64521789439999,40.89102208000001,1.7541958143999778
2.41,55.560640994555754,20.577784215792004,-1.6167020351999977,1.2716678399999983,98.2,42.63935900544425,40.866676323688004,1.772682681756244
2.42,55.76633821380301,20.561680877312007,-1.6039558655999984,1.2775449599999975,98.4,42.633661786196996,40.842521315968014,1.791140470228985
2.43,55.9718750379482,20.545705292272007,-1.5911515583999989,1.2832953599999983,98.6,42.62812496205179,40.81855793840801,1.8095670236437797
2.44,56.17725274741146,20.529858035712003,-1.5782903807999995,1.288919039999997,98.8,42.62274725258854,40.794787053568,1.8279601990205343
2.45,56.38247262830001,20.514139670000006,-1.5653735999999976,1.2944159999999973,99.0,42.61752737169999,40.77120950500001,1.8463178666999838
2.46,56.58753597228135,20.49855074483201,-1.5524024831999992,1.2997862399999975,99.2,42.61246402771865,40.74782611724801,1.8646379104706376
2.47,56.79244407645662,20.483091797232007,-1.5393782975999986,1.3050297599999976,99.4,42.60755592354339,40.72463769584801,1.8829182276953773
2.48,56.997198243233804,20.467763351552005,-1.5263023103999993,1.3101465599999975,99.6,42.60280175676619,40.701645027328006,1.9011567294381848
2.49,57.20179978020107,20.452565919472008,-1.5131757887999984,1.315136639999998,99.80000000000001,42.59820021979894,40.67884887920801,1.9193513405909286
2.5,57.40625000000001,20.437500000000007,-1.499999999999999,1.3199999999999983,100.0,42.59374999999999,40.656250000000014,1.9374999999999822
2.5100000000000002,57.61055022019895,20.422566079472006,-1.486776211199999,1.3247366399999982,100.2,42.58944977980105,40.63384911920801,1.955600660593042
2.52,57.81470176316622,20.407764631552006,-1.4735056895999987,1.329346559999998,100.4,42.585298236833786,40.61164694732801,1.9736512895057778
2.5300000000000002,58.018705955943396,20.393096117232005,-1.4601897023999983,1.3338297599999978,100.60000000000001,42.58129404405661,40.58964417584801,1.9916498682086043
2.54,58.22256413011866,20.378560984832006,-1.4468295167999992,1.3381862399999973,100.8,42.577435869881334,40.56784147724801,2.009594392633325
2.5500000000000003,58.4262776217,20.364159670000006,-1.4334263999999992,1.3424159999999974,101.0,42.5737223783,40.54623950500001,2.027482873299988
2.56,58.62984777098855,20.349892595712006,-1.4199816191999985,1.3465190399999973,101.2,42.570152229011455,40.52483889356801,2.0453133354434456
2.57,58.83327592245182,20.335760172272007,-1.4064964415999988,1.3504953599999971,101.4,42.56672407754819,40.50364025840801,2.063083819140175
2.58,59.036563424597006,20.321762797312005,-1.3929721343999992,1.3543449599999977,101.6,42.56343657540299,40.48264419596801,2.080792379434982
2.59,59.239711629844265,20.307900855792006,-1.3794099647999993,1.358067839999998,101.8,42.56028837015573,40.461851283688006,2.0984370864677224
2.6,59.442721894400016,20.294174720000008,-1.3658111999999987,1.361663999999998,102.0,42.557278105599984,40.441262080000016,2.116016025599972
2.61,59.645595578130155,20.280584749552006,-1.3521771071999984,1.3651334399999968,102.19999999999999,42.55440442186983,40.42087712432801,2.133527297541825
2.62,59.848334044433415,20.26713129139201,-1.338508953599999,1.3684761599999984,102.4,42.55166595556659,40.400696937088014,2.150969018478577
2.63,60.050938660114596,20.253814679792008,-1.324808006399999,1.3716921599999978,102.6,42.5490613398854,40.38072201968801,2.1683393201973864
2.64,60.25341079525787,20.240635236352006,-1.3110755327999981,1.374781439999998,102.80000000000001,42.54658920474214,40.36095285452801,2.185636350214132
2.65,60.45575182310001,20.227593270000007,-1.2973128000000005,1.3777439999999979,103.0,42.54424817689999,40.341389905000014,2.2028582718999807
2.66,60.657963119903755,20.214689076992006,-1.2835210751999997,1.3805798399999976,103.2,42.54203688009625,40.32203361548801,2.2200032646082377
2.67,60.86004606483102,20.201922940912006,-1.2697016255999982,1.3832889599999971,103.4,42.53995393516899,40.30288441136801,2.2370695238009795
2.68,61.06200203981621,20.189295132672008,-1.2558557183999985,1.3858713599999983,103.6,42.53799796018379,40.28394269900801,2.2540552611757754
2.69,61.26383242943947,20.176805910512005,-1.2419846207999996,1.3883270399999983,103.8,42.53616757056053,40.26520886576801,2.2709587047925197
2.7,61.46553862080001,20.164455520000008,-1.2280895999999988,1.3906559999999981,104.0,42.53446137919999,40.24668328000001,2.2877780991999757
2.71,61.66712200338935,20.152244194032008,-1.2141719231999983,1.3928582399999978,104.2,42.53287799661065,40.22836629104801,2.304511705562639
2.72,61.86858396896462,20.140172152832005,-1.2002328575999988,1.3949337599999971,104.4,42.531416031035384,40.210258229248005,2.321157801787379
2.73,62.069925911421805,20.128239603952007,-1.1862736703999996,1.396882559999998,104.6,42.53007408857819,40.19235940592801,2.33771468265018
2.74,62.27114922666907,20.116446742272007,-1.1722956287999988,1.398704639999998,104.80000000000001,42.528850773330944,40.17467011340801,2.354180659922932
2.75,62.47225531250002,20.104793750000006,-1.1582999999999997,1.4003999999999979,105.0,42.52774468749998,40.15719062500001,2.3705540624999735
2.7600000000000002,62.67324556846696,20.093280796672005,-1.1442880511999998,1.4019686399999973,105.2,42.52675443153304,40.13992119500801,2.3868332365250353
2.77,62.87412139575422,20.081908039152005,-1.1302610495999994,1.4034105599999975,105.4,42.52587860424578,40.122862058728,2.403016545517776
2.7800000000000002,63.074884197051404,20.070675621632006,-1.1162202623999984,1.4047257599999976,105.60000000000001,42.525115802948605,40.10601343244801,2.419102370500596
2.79,63.27553537642667,20.059583675632005,-1.1021669567999992,1.4059142399999982,105.8,42.52446462357333,40.089375513448005,2.435089110125322
2.8000000000000003,63.47607633920001,20.048632320000007,-1.0881023999999995,1.4069759999999978,106.0,42.52392366079999,40.07294848000001,2.450975180799979
2.81,63.67650849181656,20.037821660912005,-1.0740278591999988,1.4079110399999981,106.2,42.52349150818344,40.05673249136801,2.4667590168154305
2.82,63.87683324171981,20.027151791872008,-1.0599446016,1.4087193599999974,106.4,42.5231667582802,40.040727687808015,2.4824390704721857
2.83,64.07705199722501,20.016622793712006,-1.0458538943999984,1.4094009599999973,106.6,42.52294800277498,40.02493419056801,2.4980138122069704
2.84,64.27716616739227,20.00623473459201,-1.0317570047999995,1.409955839999997,106.8,42.52283383260773,40.00935210188801,2.513481730719718
2.85,64.47717716190002,19.995987670000005,-1.0176551999999992,1.4103839999999983,107.0,42.522822838099984,39.99398150500001,2.528841333099976
2.86,64.67708639091815,19.98588164275201,-1.0035497472000003,1.4106854399999984,107.19999999999999,42.52291360908184,39.978822464128015,2.544091144953825
2.87,64.87689526498143,19.975916682992008,-0.9894419135999999,1.4108601599999975,107.4,42.52310473501858,39.96387502448801,2.559229710530566
2.88,65.0766051948626,19.96609280819201,-0.9753329664000009,1.4109081599999973,107.6,42.5233948051374,39.94913921228802,2.5742555928493864
2.89,65.27621759144587,19.956410023152007,-0.961224172799999,1.4108294399999977,107.80000000000001,42.52378240855414,39.93461503472801,2.589167373826129
2.9,65.4757338656,19.94686832000001,-0.9471167999999989,1.410623999999997,108.0,42.524266134399994,39.92030248000002,2.6039636543999762
2.91,65.67515542805175,19.937467678192007,-0.9330121151999997,1.410291839999998,108.2,42.52484457194825,39.90620151728801,2.6186430546602395
2.92,65.87448368925902,19.928208064512006,-0.9189113856000007,1.409832959999998,108.4,42.52551631074098,39.89231209676801,2.6332042139729737
2.93,66.07372005928421,19.91908943307201,-0.9048158783999988,1.4092473599999975,108.6,42.52627994071578,39.87863414960802,2.6476457911077667
2.94,66.27286594766747,19.910111725312007,-0.8907268607999999,1.4085350399999979,108.8,42.52713405233253,39.86516758796801,2.661966464364518
2.95,66.47192276330001,19.901274870000005,-0.8766455999999991,1.4076959999999972,109.0,42.528077236699986,39.851912305000006,2.6761649316999794
2.96,66.67089191429734,19.892578783232004,-0.8625733632000001,1.4067302399999972,109.2,42.52910808570266,39.838868174848,2.690239910854654
2.97,66.86977480787263,19.884023368432004,-0.8485114175999994,1.4056377599999978,109.4,42.530225192127375,39.82603505264801,2.704190139479369
2.98,67.0685728502098,19.87560851635201,-0.8344610304000004,1.4044185599999983,109.6,42.53142714979019,39.81341277452802,2.7180143752621753
2.99,67.26728744633706,19.867334105072008,-0.8204234687999995,1.4030726399999975,109.80000000000001,42.53271255366295,39.80100115760801,2.7317113960549335
3.0,67.46592000000001,19.85920000000001,-0.8064000000000006,1.4015999999999977,110.0,42.53407999999999,39.78880000000001,2.745279999999976
3.0100000000000002,67.66447191353497,19.85120605387201,-0.7923918911999996,1.4000006399999976,110.2,42.535528086465035,39.776809080808015,2.7587190056570208
3.02,67.86294458774222,19.843352106752004,-0.7784004096000006,1.398274559999998,110.4,42.537055412257786,39.765028160128004,2.7720272521297815
3.0300000000000002,68.06133942175941,19.835637986032005,-0.7644268223999997,1.3964217599999984,110.60000000000001,42.538660578240595,39.75345697904801,2.785203599192588
3.04,68.25965781293466,19.82806350643201,-0.7504723968000007,1.3944422399999976,110.8,42.540342187065335,39.74209525964801,2.7982469274173205
3.0500000000000003,68.45790115670002,19.820628470000006,-0.736538400000001,1.3923359999999976,111.0,42.54209884329998,39.73094270500001,2.811156138299971
3.06,68.65607084644455,19.81333266611201,-0.7226260992000004,1.3901030399999972,111.2,42.54392915355545,39.71999899916801,2.823930154387437
3.0700000000000003,68.85416827338783,19.806175871472007,-0.7087367615999994,1.3877433599999978,111.4,42.54583172661218,39.70926380720801,2.8365679194041675
3.08,69.052194826453,19.799157850112007,-0.6948716544000003,1.3852569599999989,111.6,42.54780517354699,39.69873677516801,2.849068398378982
3.09,69.25015189214027,19.79227835339201,-0.6810320448000005,1.3826438399999978,111.8,42.54984810785973,39.68841753008802,2.8614305777717135
3.1,69.44804085440002,19.785537120000008,-0.6672192000000012,1.3799039999999978,112.0,42.55195914559998,39.67830568000001,2.8736534655999684
3.11,69.64586309450615,19.77893387595201,-0.6534343872000001,1.3770374399999974,112.19999999999999,42.554136905493834,39.66840081392802,2.8857360915658177
3.12,69.84361999092941,19.77246833459201,-0.6396788735999995,1.3740441599999977,112.4,42.556380009070594,39.658702501888015,2.8976775071825784
3.13,70.0413129192106,19.766140196592005,-0.6259539263999997,1.3709241599999977,112.6,42.5586870807894,39.64921029488801,2.90947678590139
3.14,70.23894325183387,19.759949149952007,-0.6122608128000003,1.3676774399999985,112.80000000000001,42.56105674816614,39.63992372492801,2.921133023238127
3.15,70.4365123581,19.753894870000007,-0.5986008000000005,1.3643039999999982,113.0,42.5634876419,39.63084230500001,2.932645336899988
3.16,70.63402160399976,19.74797701939201,-0.5849751551999983,1.3608038399999978,113.2,42.56597839600025,39.621965529088016,2.9440128669122316
3.17,70.83147235208702,19.742195248112008,-0.5713851455999999,1.3571769599999979,113.4,42.56852764791299,39.61329287216801,2.9552347757449766
3.18,71.0288659613522,19.73654919347201,-0.5578320384000005,1.3534233599999979,113.6,42.5711340386478,39.604823790208016,2.966310248439786
3.19,71.22620378709547,19.73103848011201,-0.5443171007999991,1.3495430399999986,113.8,42.573796212904526,39.596557720168015,2.977238492736511
3.2,71.42348718080001,19.72566272000001,-0.5308416000000011,1.3455359999999983,114.0,42.57651281919999,39.58849408000002,2.988018739199976
3.21,71.62071749000536,19.720421512432008,-0.5174068032000012,1.3414022399999985,114.2,42.57928250999464,39.58063226864801,2.998650241346631
3.22,71.81789605818062,19.71531444403201,-0.5040139776000003,1.3371417599999977,114.4,42.58210394181938,39.57297166604802,3.0091322757713677
3.23,72.01502422459781,19.71034108875201,-0.4906643903999987,1.3327545599999975,114.6,42.584975775402185,39.56551163312801,3.0194641422741704
3.24,72.21210332420507,19.70550100787201,-0.47735930880000077,1.3282406399999973,114.80000000000001,42.58789667579494,39.55825151180801,3.029645163986924
3.25,72.40913468750001,19.700793750000006,-0.4641000000000006,1.3235999999999986,115.0,42.590865312499986,39.55119062500001,3.039674687499975
3.2600000000000002,72.60611964040295,19.696218851072008,-0.45088773119999964,1.3188326399999988,115.2,42.59388035959705,39.54432827660801,3.049552082989038
3.27,72.80305950413022,19.691775834352008,-0.4377237695999995,1.3139385599999978,115.4,42.59694049586979,39.537663751528015,3.0592767443417763
3.2800000000000002,72.9999555950674,19.687464210432005,-0.42460938240000146,1.3089177599999975,115.60000000000001,42.6000444049326,39.531196315648,3.0688480892845966
3.29,73.19680922464268,19.683283477232006,-0.4115458368000012,1.303770239999998,115.8,42.60319077535732,39.52492521584801,3.078265559509312
3.3000000000000003,73.39362169920001,19.67923312000001,-0.3985344000000001,1.2984959999999974,116.0,42.60637830079999,39.51884968000002,3.087528620799972
3.31,73.59039431987256,19.67531261131201,-0.3855763392000013,1.2930950399999983,116.2,42.609605680127444,39.51296891696801,3.096636763159431
3.3200000000000003,73.78712838245582,19.671521411072007,-0.37267292160000165,1.2875673599999982,116.4,42.61287161754419,39.50728211660801,3.1055895009361763
3.33,73.983825177281,19.667858966512007,-0.3598254143999998,1.2819129599999979,116.6,42.61617482271899,39.501788449768014,3.114386372950978
3.34,74.18048598908827,19.664324712192006,-0.3470350848000016,1.2761318399999981,116.8,42.61951401091173,39.496487068288005,3.1230269426237207
3.35,74.37711209690002,19.660918070000008,-0.33430319999999975,1.2702239999999974,117.0,42.62288790309998,39.49137710500001,3.131510798099967
3.36,74.57370477389415,19.65763844915201,-0.32163102720000153,1.2641894399999982,117.2,42.62629522610585,39.48645767372801,3.1398375523778377
3.37,74.77026528727743,19.65448524619201,-0.30901983359999957,1.258028159999999,117.4,42.62973471272258,39.481727869288015,3.1480068434345654
3.38,74.9667948981586,19.65145784499201,-0.2964708864000013,1.2517401599999984,117.6,42.6332051018414,39.477186767488014,3.1560183343533836
3.39,75.16329486142187,19.648555616752006,-0.28398545280000237,1.2453254399999978,117.8,42.63670513857812,39.47283342512801,3.1638717134501135
3.4,75.35976642560001,19.645777920000008,-0.271564800000001,1.2387839999999988,118.0,42.640233574399986,39.468666880000015,3.1715666943999743
3.41,75.55621083274777,19.64312410059201,-0.2592101951999989,1.2321158399999976,118.2,42.64378916725224,39.464686150888014,3.1791030163642198
3.42,75.75262931831502,19.640593491712007,-0.24692290560000058,1.2253209599999981,118.4,42.64737068168499,39.46089023756801,3.186480444116981
3.43,75.94902311102021,19.638185413872005,-0.2347041984000015,1.2183993599999985,118.60000000000001,42.6509768889798,39.457278120808006,3.1936987681717923
3.44,76.14539343272347,19.635899174912005,-0.22255534080000317,1.2113510399999987,118.8,42.65460656727653,39.45384876236801,3.2007578049085232
3.45,76.34174149830002,19.63373407000001,-0.21047759999999938,1.2041759999999977,119.0,42.658258501699976,39.45060110500002,3.207657396699961
3.46,76.53806851551336,19.631689381632007,-0.19847224319999937,1.1968742399999983,119.2,42.661931484486644,39.44753407244801,3.2143974120386325
3.47,76.73437568488863,19.629764379632007,-0.1865405376000018,1.1894457599999977,119.4,42.66562431511137,39.44464656944801,3.2209777456633617
3.48,76.93066419958579,19.627958321152008,-0.17468375040000178,1.181890559999999,119.6,42.6693358004142,39.44193748172801,3.227398318686191
3.49,77.12693524527307,19.626270450672006,-0.162903148800001,1.174208639999999,119.80000000000001,42.67306475472694,39.43940567600801,3.2336590787189294
3.5,77.32319000000001,19.62470000000001,-0.15119999999999936,1.1663999999999988,120.0,42.67680999999999,39.43705000000001,3.239759999999972
3.5100000000000002,77.51942963407096,19.62324618827201,-0.13957557120000008,1.1584646399999983,120.2,42.68057036592904,39.434869282408016,3.245701083521027
3.52,77.71565530991822,19.62190822195201,-0.12803112960000157,1.1504025599999985,120.4,42.68434469008179,39.43286233292801,3.251482357153776
3.5300000000000002,77.91186818197541,19.620685294832008,-0.11656794240000068,1.1422137599999977,120.60000000000001,42.6881318180246,39.43102794224801,3.2571038757765898
3.54,78.10806939655066,19.619576588032004,-0.10518727680000212,1.1338982399999995,120.8,42.691930603449336,39.429364882048006,3.26256572140133
3.5500000000000003,78.30426009170002,19.61858127000001,-0.09389039999999954,1.1254559999999982,121.0,42.695739908299984,39.42787190500002,3.2678680032999665
3.56,78.50044139710056,19.61769849651201,-0.08267857920000093,1.1168870399999986,121.2,42.699558602899444,39.426547744768015,3.2730108581314283
3.5700000000000003,78.69661443392383,19.616927410672005,-0.07155308159999989,1.108191359999998,121.4,42.70338556607618,39.42539111600801,3.277994450068171
3.58,78.892780314709,19.61626714291201,-0.060515174400001245,1.099368959999998,121.6,42.707219685290994,39.42440071436802,3.2828189709229747
3.59,79.08894014323627,19.61571681099201,-0.04956612480000178,1.0904198399999978,121.8,42.711059856763725,39.42357521648801,3.2874846402757143
3.6,79.28509501440001,19.615275520000008,-0.03870720000000147,1.0813439999999992,122.0,42.714904985599986,39.42291328000001,3.291991705599976
3.61,79.48124601408216,19.614942362352007,-0.027939667200001943,1.0721414399999993,122.2,42.71875398591784,39.42241354352801,3.296340442389834
3.62,79.67739421902543,19.614716417792007,-0.01726479360000322,1.0628121599999987,122.4,42.722605780974575,39.42207462668801,3.300531154286567
3.63,79.87354069670661,19.614596753392007,-0.006683846400002002,1.0533561599999985,122.6,42.72645930329338,39.42189513008801,3.304564173205371
3.64,80.06968650520987,19.61458242355201,0.0038019072000000775,1.043773439999998,122.8,42.730313494790124,39.42187363532802,3.308439859462105
3.65,80.26583269310002,19.614672470000006,0.014191199999998048,1.0340639999999994,123.0,42.73416730689998,39.42200870500001,3.3121586018999665
3.66,80.46198029929576,19.614865921792006,0.024482764799996865,1.0242278399999996,123.2,42.73801970070424,39.42229888268801,3.3157208180162314
3.67,80.65813035294303,19.615161795312012,0.03467533439999821,1.0142649599999987,123.4,42.74186964705697,39.422742692968015,3.3191269540889543
3.68,80.85428387328821,19.615559094272008,0.04476764160000043,1.0041753599999992,123.60000000000001,42.7457161267118,39.42333864140801,3.322377485303786
3.69,81.05044186955148,19.616056809712013,0.054758419199998486,0.9939590399999988,123.8,42.74955813044852,39.424085214568024,3.3254729158805
3.7,81.24660534080002,19.616653920000008,0.0646463999999974,0.9836159999999982,124.0,42.753394659199984,39.424980880000014,3.3284137791999697
3.71,81.44277527582136,19.61734939083201,0.07443031679999887,0.9731462399999992,124.2,42.75722472417864,39.42602408624802,3.3312006379306247
3.72,81.63895265299662,19.61814217523201,0.08410890239999784,0.9625497599999989,124.4,42.761047347003384,39.427213262848014,3.33383408415537
3.73,81.83513844017381,19.61903121355201,0.0936808895999977,0.9518265599999995,124.6,42.76486155982619,39.428546820328016,3.336314739498171
3.74,82.03133359454108,19.62001543347201,0.10314501119999839,0.9409766399999989,124.80000000000001,42.76866640545893,39.430023150208015,3.338643255250915
3.75,82.22753906250003,19.62109375000001,0.1125,0.9299999999999982,125.0,42.77246093749997,39.431640625000014,3.3408203124999574
3.7600000000000002,82.42375577953896,19.62226506547201,0.12174458879999907,0.9188966399999982,125.2,42.77624422046104,39.43339759820802,3.3428466222530204
3.77,82.61998467010622,19.623528269552008,0.13087751039999732,0.9076665599999997,125.4,42.780015329893786,39.43529240432801,3.344722925565776
3.7800000000000002,82.81622664748342,19.62488223923201,0.13989749759999986,0.8963097599999992,125.60000000000001,42.78377335251659,39.43732335884802,3.346449993668571
3.79,83.01248261365868,19.62632583883201,0.1488032831999999,0.8848262399999994,125.8,42.78751738634132,39.43948875824802,3.3480286280933065
3.8000000000000003,83.20875345920003,19.627857920000007,0.15759359999999734,0.8732159999999985,126.0,42.791246540799975,39.44178688000001,3.3494596607999654
3.81,83.40504006312857,19.62947732171201,0.16626718079999742,0.8614790399999983,126.2,42.794959936871436,39.44421598256801,3.3507439543034216
3.8200000000000003,83.60134329279182,19.631182870272006,0.1748227584000001,0.8496153599999979,126.4,42.79865670720818,39.44677430540801,3.3518824018001716
3.83,83.797664003737,19.63297337931201,0.18325906559999847,0.8376249599999992,126.6,42.802335996263,39.449460068968015,3.3528759272949813
3.84,83.99400303958427,19.63484764979201,0.19157483519999777,0.8255078399999993,126.8,42.805996960415726,39.45227147468802,3.3537254857277077
3.85,84.19036123190001,19.63680447000001,0.19976879999999794,0.8132639999999992,127.0,42.80963876809999,39.45520670500001,3.354432063099974
3.86,84.38673940007017,19.638842615552008,0.20783969280000078,0.800893439999999,127.2,42.81326059992983,39.45826392332801,3.3549966766018215
3.87,84.58313835117343,19.64096084939201,0.21578624639999927,0.7883961599999985,127.4,42.816861648826574,39.46144127408802,3.3554203747385607
3.88,84.7795588798546,19.643157921792007,0.22360719359999692,0.7757721599999995,127.6,42.82044112014539,39.46473688268801,3.355704237457381
3.89,84.97600176819788,19.645432570352007,0.23130126719999897,0.7630214399999995,127.8,42.82399823180212,39.468148855528014,3.3558493762741115
3.9,85.17246778560002,19.647783520000008,0.2388671999999984,0.7501439999999994,128.0,42.82753221439998,39.471675280000014,3.3558569343999665
3.91,85.36895768864376,19.650209482992008,0.24630372479999876,0.7371398399999989,128.2,42.83104231135623,39.47531422448801,3.3557280868682184
3.92,85.56547222097103,19.65270915891201,0.2536095743999983,0.7240089599999993,128.4,42.834527779028974,39.47906373836801,3.3554640406609586
3.93,85.7620121131562,19.65528123467201,0.26078348160000053,0.7107513599999984,128.60000000000002,42.83798788684382,39.48292185200802,3.3550660348358043
3.94,85.95857808257948,19.65792438451201,0.26782417919999824,0.69736704,128.8,42.84142191742053,39.486886576768015,3.354535340652518
3.95,86.15517083330002,19.660637270000006,0.27473039999999693,0.6838559999999998,129.0,42.84482916669998,39.49095590500001,3.353873261699974
3.96,86.35179105592937,19.663418540032005,0.28150087679999836,0.6702182399999992,129.2,42.84820894407062,39.495127810048004,3.353081134022613
3.97,86.54843942750463,19.666266830832008,0.28813434239999713,0.6564537599999994,129.4,42.85156057249537,39.499400246248015,3.352160326247361
3.98,86.74511661136182,19.66918076595201,0.29462952959999855,0.6425625599999985,129.6,42.85488338863817,39.50377114892802,3.3511122397101545
3.99,86.94182325700908,19.672158956272007,0.30098517119999735,0.6285446399999982,129.8,42.858176742990935,39.508238434408014,3.3499383085829244
4.0,87.13856000000003,19.67520000000001,0.3071999999999989,0.6143999999999996,130.0,42.86143999999997,39.51280000000001,3.348639999999957
4.01,87.33532746180695,19.678302482672006,0.31327274879999956,0.6001286400000008,130.2,42.864672538193034,39.51745372400801,3.3472188141850268
4.0200000000000005,87.53212624969423,19.68146497715201,0.3192021503999994,0.585730559999999,130.4,42.867873750305776,39.52219746572801,3.3456762845777597
4.03,87.72895695659142,19.68468604363201,0.3249869375999983,0.5712057599999989,130.60000000000002,42.871043043408605,39.52702906544801,3.344013977960593
4.04,87.92582016096668,19.68796422963201,0.3306258432,0.5565542399999985,130.8,42.87417983903333,39.531946344448016,3.3422334945853187
4.05,88.12271642670001,19.69129807000001,0.3361175999999989,0.5417759999999998,131.0,42.87728357329999,39.53694710500001,3.340336468299977
