t_s,position_m,speed_mps,accel_mps2,jerk_mps3,lead_position_m,gap_m,required_gap_m,margin_m
0.8075000000000001,20.024013162875004,24.422596426470587,-1.284452595155709,-1.0671768776714836,66.15,46.125986837125,46.63389463970588,-0.5079078025808812
0.8160000000000001,20.23155872268288,24.411640151341174,-1.29347995017301,-1.0569105638102991,66.32,46.088441277317116,46.61746022701176,-0.5290189496946454
0.8245,20.43901082908916,24.400607514282353,-1.3024201411764702,-1.0466676979442295,66.49000000000001,46.05098917091085,46.60091127142353,-0.5499221005126742
0.8330000000000001,20.64636883616384,24.38949925534118,-1.3112733674740482,-1.0364482800732748,66.66,46.01363116383615,46.58424888301177,-0.5706177191756154
0.8415,20.85363210426012,24.378316112870586,-1.3200398283737023,-1.0262523101974355,66.83,45.97636789573988,46.56747416930588,-0.5911062735660053
0.8500000000000001,21.0608,24.367058823529412,-1.3287197231833907,-1.0160797883167108,67.0,45.9392,46.550588235294114,-0.6113882352941147
0.8585,21.26787189625988,24.355728122282354,-1.3373132512110724,-1.005930714431101,67.17,45.902128103740125,46.53359218342353,-0.6314640796834041
0.8670000000000001,21.47484717215616,24.3443247424,-1.3458206117647058,-0.9958050885406065,67.34,45.86515282784384,46.5164871136,-0.6513342857561568
0.8755000000000001,21.681725213030845,24.332849415458824,-1.354242004152249,-0.9857029106452267,67.51,45.82827478696916,46.499274123188236,-0.6709993362190758
0.8840000000000001,21.888505410437123,24.321302871341178,-1.3625776276816608,-0.9756241807449623,67.68,45.79149458956289,46.48195430701177,-0.6904597174488813
0.8925000000000001,22.095187162125,24.309685838235296,-1.3708276816608995,-0.9655688988398126,67.85,45.754812837874994,46.464528757352944,-0.7097159194779508
0.901,22.30176987202688,24.297999042635293,-1.3789923653979237,-0.9555370649297782,68.02,45.718230127973115,46.44699856395294,-0.7287684359798234
0.9095000000000001,22.50825295024316,24.286243209341176,-1.387071878200692,-0.9455286790148585,68.19,45.68174704975684,46.42936481401176,-0.747617764254926
0.918,22.71463581302784,24.274419061458822,-1.3950664193771622,-0.9355437410950539,68.36,45.64536418697216,46.41162859218824,-0.7662644052160772
0.9265000000000001,22.920917882774123,24.2625273204,-1.402976188235294,-0.9255822511703641,68.53,45.60908211722588,46.3937909806,-0.7847088633741208
0.935,23.127098588,24.250568705882355,-1.410801384083045,-0.9156442092407896,68.7,45.57290141200001,46.37585305882353,-0.8029516468235229
0.9435000000000001,23.33317736333388,24.238543935929414,-1.4185422062283737,-0.90572961530633,68.87,45.53682263666612,46.35781590389412,-0.8209932672279976
