s_m,t_s,speed_mps,road_limit_mps,traffic_limit_mps,combined_limit_mps,admissible_speed_mps,accel_mps2,x_m,y_m
1545.0,89.25680811041995,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-111.3219090352693,474.9089037127167
1546.0,89.30823668184853,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-112.3119015318697,475.0500237207766
1547.0,89.3596652532771,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-113.3018940284702,475.19114372883644
1548.0,89.41109382470567,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-114.2918865250706,475.3322637368963
1549.0,89.46252239613425,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-115.2818790216711,475.4733837449562
1550.0,89.51395096756282,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-116.2718715182715,475.61450375301604
1551.0,89.5653795389914,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-117.261864014872,475.7556237610759
1552.0,89.61680811041997,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-118.2518565114724,475.8967437691358
1553.0,89.66823668184854,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-119.2418490080729,476.03786377719564
1554.0,89.71966525327711,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-120.2318415046733,476.1789837852555
1555.0,89.77109382470569,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-121.2218340012738,476.3201037933154
1556.0,89.82252239613426,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-122.2118264978742,476.46122380137524
1557.0,89.87395096756283,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-123.20181899447459,476.6023438094351
1558.0,89.92537953899141,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-124.1918114910751,476.743463817495
1559.0,89.97680811041998,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-125.1818039876755,476.88458382555484
1560.0,90.02823668184855,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-126.171796484276,477.0257038336147
1561.0,90.07966525327713,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-127.1617889808764,477.1668238416746
1562.0,90.1310938247057,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-128.1517814774769,477.30794384973444
1563.0,90.18252239613427,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-129.1417739740773,477.44906385779433
1564.0,90.23395096756285,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-130.1317664706778,477.5901838658542
1565.0,90.28537953899142,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-131.1217589672782,477.73130387391404
1566.0,90.33680811042,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-132.1117514638787,477.87242388197393
1567.0,90.38823668184857,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-133.1017439604791,478.0135438900338
1568.0,90.43966525327714,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-134.0917364570795,478.15466389809365
1569.0,90.49109382470571,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-135.08172895368,478.29578390615353
1570.0,90.54252239613429,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-136.0717214502804,478.4369039142134
1571.0,90.59395096756286,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-137.0617139468809,478.57802392227325
1572.0,90.64537953899143,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-138.0517064434813,478.71914393033313
1573.0,90.69680811042001,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-139.0416989400818,478.860263938393
1574.0,90.74823668184858,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-140.0316914366822,479.00138394645285
1575.0,90.79966525327715,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-141.0216839332827,479.14250395451273
1576.0,90.85109382470573,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-142.0116764298831,479.2836239625726
1577.0,90.9025223961343,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-143.0016689264836,479.42474397063245
1578.0,90.95395096756288,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-143.991661423084,479.56586397869233
1579.0,91.00537953899145,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-144.9816539196844,479.7069839867522
1580.0,91.05680811042002,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-145.9716464162849,479.84810399481205
1581.0,91.1082366818486,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-146.9616389128853,479.98922400287194
1582.0,91.15966525327717,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-147.9516314094858,480.1303440109318
1583.0,91.21109382470574,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-148.9416239060862,480.27146401899165
1584.0,91.26252239613432,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-149.9316164026867,480.41258402705154
1585.0,91.31395096756289,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-150.9216088992871,480.5537040351114
1586.0,91.36537953899146,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-151.9116013958876,480.69482404317125
1587.0,91.41680811042004,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-152.901593892488,480.83594405123114
1588.0,91.46823668184861,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-153.8915863890885,480.977064059291
1589.0,91.51966525327718,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-154.8815788856889,481.11818406735085
1590.0,91.57109382470576,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-155.8715713822893,481.25930407541074
1591.0,91.62252239613433,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-156.8615638788898,481.4004240834706
1592.0,91.6739509675629,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-157.8515563754902,481.54154409153045
1593.0,91.72537953899148,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-158.8415488720907,481.68266409959034
1594.0,91.77680811042005,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-159.8315413686911,481.8237841076502
1595.0,91.82823668184862,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-160.8215338652916,481.96490411571006
1596.0,91.8796652532772,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-161.811526361892,482.10602412376994
1597.0,91.93109382470577,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-162.8015188584925,482.2471441318298
1598.0,91.98252239613434,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-163.7915113550929,482.38826413988966
1599.0,92.03395096756292,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-164.7815038516934,482.52938414794954
1600.0,92.08537953899149,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-165.7714963482938,482.67050415600943
1601.0,92.13680811042006,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-166.7614888448943,482.81162416406926
1602.0,92.18823668184864,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-167.7514813414947,482.95274417212914
1603.0,92.23966525327721,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-168.7414738380951,483.09386418018903
1604.0,92.29109382470578,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-169.7314663346956,483.23498418824886
1605.0,92.34252239613436,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-170.721458831296,483.37610419630875
1606.0,92.39395096756293,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-171.7114513278965,483.51722420436863
1607.0,92.4453795389915,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-172.7014438244969,483.65834421242846
1608.0,92.49680811042008,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-173.6914363210974,483.79946422048835
1609.0,92.54823668184865,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-174.6814288176978,483.94058422854823
1610.0,92.59966525327722,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-175.6714213142983,484.08170423660806
1611.0,92.6510938247058,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-176.6614138108987,484.22282424466795
1612.0,92.70252239613437,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-177.6514063074992,484.36394425272783
1613.0,92.75395096756294,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-178.6413988040996,484.50506426078766
1614.0,92.80537953899152,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-179.6313913007,484.64618426884755
1615.0,92.85680811042009,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-180.6213837973005,484.78730427690743
1616.0,92.90823668184866,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-181.6113762939009,484.92842428496726
1617.0,92.95966525327724,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-182.6013687905014,485.06954429302715
1618.0,93.01109382470581,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-183.5913612871018,485.21066430108704
1619.0,93.06252239613438,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-184.5813537837023,485.35178430914686
1620.0,93.11395096756296,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-185.5713462803027,485.49290431720675
1621.0,93.16537953899153,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-186.5613387769032,485.63402432526664
1622.0,93.2168081104201,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-187.5513312735036,485.77514433332647
1623.0,93.26823668184868,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-188.5413237701041,485.91626434138635
1624.0,93.31966525327725,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-189.5313162667045,486.05738434944624
1625.0,93.37109382470582,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-190.5213087633049,486.19850435750607
1626.0,93.4225223961344,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-191.5113012599054,486.33962436556595
1627.0,93.47395096756297,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-192.5012937565058,486.48074437362584
1628.0,93.52537953899154,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-193.4912862531063,486.62186438168567
1629.0,93.57680811042012,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-194.4812787497067,486.76298438974555
1630.0,93.62823668184869,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-195.4712712463072,486.90410439780544
1631.0,93.67966525327726,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-196.4612637429076,487.04522440586527
1632.0,93.73109382470584,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-197.4512562395081,487.18634441392516
1633.0,93.78252239613441,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-198.4412487361085,487.32746442198504
1634.0,93.83395096756298,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-199.431241232709,487.46858443004487
1635.0,93.88537953899156,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-200.4212337293094,487.60970443810476
1636.0,93.93680811042013,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-201.4112262259098,487.75082444616464
1637.0,93.9882366818487,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-202.4012187225103,487.8919444542245
1638.0,94.03966525327728,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-203.3912112191107,488.03306446228436
1639.0,94.09109382470585,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-204.3812037157112,488.17418447034424
1640.0,94.14252239613442,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-205.3711962123116,488.3153044784041
1641.0,94.193950967563,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-206.3611887089121,488.45642448646396
1642.0,94.24537953899157,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-207.3511812055125,488.59754449452385
1643.0,94.29680811042014,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-208.341173702113,488.7386645025837
1644.0,94.34823668184872,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-209.3311661987134,488.87978451064356
1645.0,94.39966525327729,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-210.3211586953139,489.02090451870345
1646.0,94.45109382470586,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-211.3111511919143,489.1620245267633
1647.0,94.50252239613444,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-212.30114368851468,489.30314453482316
1648.0,94.55395096756301,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-213.2911361851152,489.44426454288305
1649.0,94.60537953899158,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-214.2811286817156,489.5853845509429
1650.0,94.65680811042016,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-215.2711211783161,489.72650455900276
1651.0,94.70823668184873,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-216.2611136749165,489.86762456706265
1652.0,94.7596652532773,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-217.251106171517,490.0087445751225
1653.0,94.81109382470588,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-218.2410986681174,490.14986458318236
1654.0,94.86252239613445,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-219.2310911647179,490.29098459124225
1655.0,94.91395096756303,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-220.2210836613183,490.4321045993021
1656.0,94.9653795389916,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-221.2110761579188,490.57322460736196
1657.0,95.01680811042017,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-222.2010686545192,490.71434461542185
1658.0,95.06823668184875,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-223.19106115111958,490.8554646234817
1659.0,95.11966525327732,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-224.1810536477201,490.99658463154157
1660.0,95.17109382470589,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-225.17104614432048,491.13770463960145
1661.0,95.22252239613447,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-226.161038640921,491.2788246476613
1662.0,95.27395096756304,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-227.1510311375214,491.41994465572117
1663.0,95.32537953899161,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-228.1410236341219,491.56106466378105
1664.0,95.37680811042019,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-229.1310161307223,491.7021846718409
1665.0,95.42823668184876,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-230.1210086273228,491.84330467990077
1666.0,95.47966525327733,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-231.1110011239232,491.98442468796065
1667.0,95.5310938247059,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-232.1009936205237,492.1255446960205
1668.0,95.58252239613448,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-233.0909861171241,492.26666470408037
1669.0,95.63395096756305,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-234.08097861372448,492.40778471214026
1670.0,95.68537953899163,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-235.070971110325,492.5489047202001
1671.0,95.7368081104202,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-236.06096360692538,492.69002472825997
1672.0,95.78823668184877,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-237.0509561035259,492.83114473631986
1673.0,95.83966525327735,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-238.04094860012628,492.9722647443797
1674.0,95.89109382470592,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-239.0309410967268,493.1133847524396
1675.0,95.94252239613449,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-240.0209335933272,493.25450476049946
1676.0,95.99395096756307,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-241.0109260899277,493.3956247685593
1677.0,96.04537953899164,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-242.0009185865281,493.5367447766192
1678.0,96.09680811042021,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-242.9909110831286,493.67786478467906
1679.0,96.14823668184879,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-243.980903579729,493.8189847927389
1680.0,96.19966525327736,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-244.97089607632938,493.9601048007988
1681.0,96.25109382470593,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-245.9608885729299,494.10122480885866
1682.0,96.3025223961345,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-246.95088106953028,494.2423448169185
1683.0,96.35395096756308,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-247.9408735661308,494.3834648249784
1684.0,96.40537953899165,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-248.93086606273118,494.52458483303826
1685.0,96.45680811042023,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-249.9208585593317,494.6657048410981
1686.0,96.5082366818488,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-250.91085105593208,494.806824849158
1687.0,96.55966525327737,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-251.9008435525326,494.94794485721786
1688.0,96.61109382470595,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-252.890836049133,495.0890648652777
1689.0,96.66252239613452,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-253.8808285457335,495.2301848733376
1690.0,96.7139509675631,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-254.8708210423339,495.37130488139746
1691.0,96.76537953899167,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-255.86081353893428,495.5124248894573
1692.0,96.81680811042024,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-256.8508060355348,495.6535448975172
1693.0,96.86823668184881,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-257.8407985321352,495.79466490557706
1694.0,96.91966525327739,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-258.8307910287357,495.9357849136369
1695.0,96.97109382470596,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-259.8207835253361,496.0769049216968
1696.0,97.02252239613453,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-260.8107760219366,496.21802492975667
1697.0,97.0739509675631,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-261.800768518537,496.3591449378165
1698.0,97.12537953899168,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-262.7907610151375,496.5002649458764
1699.0,97.17680811042025,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-263.7807535117379,496.64138495393627
1700.0,97.22823668184883,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-264.7707460083384,496.7825049619961
1701.0,97.2796652532774,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-265.7607385049388,496.923624970056
1702.0,97.33109382470597,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-266.7507310015392,497.06474497811587
1703.0,97.38252239613455,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-267.7407234981397,497.2058649861757
1704.0,97.43395096756312,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-268.7307159947401,497.3469849942356
1705.0,97.4853795389917,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-269.7207084913406,497.48810500229547
1706.0,97.53680811042027,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-270.710700987941,497.6292250103553
1707.0,97.58823668184884,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-271.7006934845415,497.7703450184152
1708.0,97.63966525327741,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-272.6906859811419,497.91146502647507
1709.0,97.69109382470599,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-273.6806784777424,498.05258503453496
1710.0,97.74252239613456,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-274.6706709743428,498.1937050425948
1711.0,97.79395096756313,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-275.6606634709433,498.3348250506547
1712.0,97.84537953899171,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-276.6506559675437,498.47594505871456
1713.0,97.89680811042028,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-277.6406484641441,498.6170650667744
1714.0,97.94823668184885,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-278.6306409607446,498.7581850748343
1715.0,97.99966525327743,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-279.620633457345,498.89930508289416
1716.0,98.051093824706,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-280.6106259539455,499.040425090954
1717.0,98.10252239613457,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-281.6006184505459,499.1815450990139
1718.0,98.15395096756315,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-282.5906109471464,499.32266510707376
1719.0,98.20537953899172,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-283.5806034437468,499.4637851151336
1720.0,98.2568081104203,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-284.5705959403473,499.6049051231935
1721.0,98.30823668184887,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-285.5605884369477,499.74602513125336
1722.0,98.35966525327744,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-286.5505809335482,499.8871451393132
1723.0,98.41109382470601,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-287.5405734301486,500.0282651473731
1724.0,98.46252239613459,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-288.530565926749,500.16938515543296
1725.0,98.51395096756316,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-289.5205584233495,500.3105051634928
1726.0,98.56537953899173,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-290.5105509199499,500.4516251715527
1727.0,98.61680811042031,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-291.5005434165504,500.59274517961256
1728.0,98.66823668184888,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-292.4905359131508,500.7338651876724
1729.0,98.71966525327746,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-293.4805284097513,500.8749851957323
1730.0,98.77109382470603,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-294.4705209063517,501.01610520379216
1731.0,98.8225223961346,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-295.4605134029522,501.157225211852
1732.0,98.87395096756318,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-296.4505058995526,501.2983452199119
1733.0,98.92537953899175,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-297.4404983961531,501.43946522797177
1734.0,98.97680811042032,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-298.4304908927535,501.5805852360316
1735.0,99.0282366818489,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-299.4204833893539,501.7217052440915
1736.0,99.07966525327747,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-300.4104758859544,501.86282525215137
1737.0,99.13109382470604,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-301.4004683825548,502.0039452602112
1738.0,99.18252239613462,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-302.3904608791553,502.1450652682711
1739.0,99.23395096756319,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-303.3804533757557,502.28618527633097
1740.0,99.28537953899176,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-304.3704458723562,502.42730528439085
1741.0,99.33680811042034,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-305.3604383689566,502.5684252924507
1742.0,99.38823668184891,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-306.3504308655571,502.70954530051057
1743.0,99.43966525327748,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-307.3404233621575,502.85066530857046
1744.0,99.49109382470606,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-308.330415858758,502.9917853166303
1745.0,99.54252239613463,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-309.3204083553584,503.13290532469017
1746.0,99.5939509675632,19.444444444444443,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.0,-310.3104008519588,503.27402533275006
