t_s,x_m,y_m,heading_rad,yaw_rate_radps,signed_error_m,distance_error_m,heading_error_rad,curvature_command_pm,lateral_accel_mps2
0.97,19.399999999509525,9.841172879527198e-05,1.963857901895795e-05,7.699866145216551e-05,3.234129946752228e-05,3.234129946752228e-05,5.34037924321004e-06,1.1004171481095303e-05,0.0015399732290433102
0.98,19.599999999469407,0.00010241739238921002,2.042277919740036e-05,7.983192968771882e-05,3.34542411166334e-05,3.34542411166334e-05,5.784314990253049e-06,1.190317239167243e-05,0.0015966385937543764
0.99,19.799999999426024,0.00010658282976048026,2.1236816685851753e-05,8.296512366748501e-05,3.4594648306638335e-05,3.459464830663834e-05,6.258792021064876e-06,1.2863530525196135e-05,0.0016593024733497002
1.0,19.999999999379114,0.00011091431444737538,2.2083782848570645e-05,8.641660355212568e-05,3.576228536078115e-05,3.5762285360781155e-05,5.411825858345984e-06,1.118127457029978e-05,0.0017283320710425136
1.01,20.19999999932839,0.00011541839777255021,2.2961578757648346e-05,8.91335215620902e-05,3.7027695973458e-05,3.7027695973458e-05,5.885890944563272e-06,1.2142058848861124e-05,0.001782670431241804
1.02,20.39999999927357,0.00012010086663932829,2.3868182779399335e-05,9.217713705813267e-05,3.832746922253749e-05,3.832746922253749e-05,6.397608112066907e-06,1.317849091635919e-05,0.0018435427411626535
1.03,20.599999999214347,0.00012496781723657152,2.4806979727628994e-05,9.557093952821703e-05,3.9662481609773506e-05,3.9662481609773506e-05,6.94685925981493e-06,1.4290343335727594e-05,0.0019114187905643408
1.04,20.799999999150376,0.0001300260460194031,2.57815865257981e-05,9.933786326616987e-05,4.1033080731551725e-05,4.1033080731551725e-05,7.53345468238175e-06,1.5477240172079017e-05,0.0019867572653233974
1.05,20.999999999081275,0.00013528309555992647,2.6795846415207024e-05,0.00010350023955618363,4.243903943204704e-05,4.243903943204704e-05,6.519194792972825e-06,1.346277998026612e-05,0.0020700047911236725
1.06,21.199999999006636,0.0001407468645923992,2.7847314395718277e-05,0.00010678241558726758,4.396586902802505e-05,4.396586902802505e-05,7.1056787693966435e-06,1.4651016229073538e-05,0.0021356483117453517
1.07,21.39999999892604,0.00014642434526449698,2.8933638804677408e-05,0.00011047017326097874,4.553675807687605e-05,4.553675807687605e-05,7.737828314924233e-06,1.5931024210617225e-05,0.002209403465219575
1.08,21.59999999883905,0.00015232292392823398,3.0059017495342734e-05,0.00011459182556389498,4.715276818514026e-05,4.715276818514026e-05,8.415403165285766e-06,1.7302334012422936e-05,0.0022918365112778996
1.09,21.799999998745157,0.00015845085456911,3.122792770472987e-05,0.00011917493875008989,4.8814300926557e-05,4.8814300926557e-05,9.138078097478672e-06,1.8764299204222913e-05,0.002383498775001798
1.1,21.999999998643816,0.00016481731391766456,3.24451183097708e-05,0.0001242462772216972,5.052104273734777e-05,5.052104273734777e-05,7.92088749243774e-06,1.634698541224896e-05,0.002484925544433944
1.11,22.19999999853442,0.00017143192838872656,3.370771597178085e-05,0.00012825987606257668,5.2376543962342165e-05,5.2376543962342165e-05,8.642862548857246e-06,1.7809490537337914e-05,0.0025651975212515337
1.12,22.39999999841637,0.00017830324339302645,3.50129565323517e-05,0.00013277319115637018,5.4287664189917086e-05,5.4287664189917086e-05,9.419752235023294e-06,1.938238111194576e-05,0.0026554638231274033
1.1300000000000001,22.59999999828901,0.00018544029855619738,3.6366006820317704e-05,0.00013782004302521648,5.6255598990003495e-05,5.62555989900035e-05,1.0251184151207094e-05,2.1064924292314222e-05,0.0027564008605043297
1.1400000000000001,22.799999998151616,0.00019285320036859231,3.7772367054151576e-05,0.00014343329227447445,5.828072856366044e-05,5.8280728563660435e-05,1.1136687996435474e-05,2.2856183278507553e-05,0.002868665845489489
1.1500000000000001,22.999999998003375,0.00020055318788260375,3.9237860932944934e-05,0.00014964477782829076,6.036255205782586e-05,6.036255205782586e-05,9.671194117642116e-06,1.994601375586249e-05,0.002992895556565815
1.16,23.199999997843396,0.000208552058372353,4.075907090821017e-05,0.00015458076338010511,6.262639714655153e-05,6.262639714655152e-05,1.0554507055445924e-05,2.1735278082357364e-05,0.003091615267602102
1.17,23.399999997670808,0.00021686031147614656,4.233270520572175e-05,0.0001601276060180249,6.495926729925074e-05,6.495926729925074e-05,1.1503590625446786e-05,2.365677392388608e-05,0.0032025521203604985
1.18,23.599999997484648,0.00022548905640618506,4.396507442459257e-05,0.0001663255771498377,6.736245359838014e-05,6.736245359838013e-05,1.2517942223804928e-05,2.570950898359366e-05,0.003326511542996754
1.19,23.799999997283848,0.0002344507043671169,4.5662885906156814e-05,0.00017321375778014668,6.983624979405054e-05,6.983624979405056e-05,1.3596947712183202e-05,2.7892257922306908e-05,0.0034642751556029335
1.2,23.99999999706721,0.00024375904669105778,4.7433231485195776e-05,0.00018082996979099154,7.237987419034707e-05,7.237987419034706e-05,1.182660213314424e-05,2.437700300819195e-05,0.0036165993958198308
