t_s,x_m,y_m,heading_rad,yaw_rate_radps,signed_error_m,distance_error_m,heading_error_rad,curvature_command_pm,lateral_accel_mps2
2.52,50.39990591980169,0.04443755445145882,0.00843617858803902,0.03146932073293428,0.005128150086460851,0.00512815008646085,0.0009003317517632479,0.004552940259680848,0.6293864146586856
2.5300000000000002,50.59989853072579,0.04615663359081322,0.00875679121612308,0.03264927158063854,0.005320835139970607,0.005320835139970607,0.0010252096294379887,0.00517925649858965,0.6529854316127708
2.54,50.79989056894659,0.047941087961866115,0.009090330463649174,0.034053895685022165,0.0055159845303874525,0.0055159845303874525,0.0011577269279156972,0.00584379448488236,0.6810779137004432
2.5500000000000003,50.999881987034605,0.04979373083076044,0.009439096681311303,0.0356938810436509,0.005712926601567309,0.00571292660156731,0.000808960710253567,0.004101932817283508,0.713877620873018
2.56,51.19987273330208,0.05171752179046211,0.009800639227243724,0.036611569078699426,0.005936131348183891,0.005936131348183891,0.000934921713101021,0.004733969878986943,0.7322313815739885
2.57,51.399862760965796,0.053714613187137765,0.010172523182554575,0.03776138911967246,0.006162498605565865,0.0061624986055658654,0.0010729001621964489,0.005426125797037903,0.7552277823934492
2.58,51.59985201924878,0.05578731147836081,0.010557166248219292,0.03916255330715823,0.006392049837933479,0.006392049837933478,0.0012214214711663129,0.006171027854210899,0.7832510661431646
2.59,51.79984044936036,0.0579384247019798,0.010957161690526067,0.04083097356422899,0.006624353327386771,0.006624353327386771,0.0013788670396033332,0.006960578731290534,0.8166194712845798
2.6,51.999827983249446,0.06017129420096854,0.011375244227142487,0.04277903998351243,0.006858643115132776,0.006858643115132777,0.0009607845029869135,0.004872508946085896,0.8555807996702486
2.61,52.19981454681751,0.06248943281226687,0.011808465475682593,0.043861601064866536,0.0071240523394282464,0.0071240523394282464,0.001110287314166663,0.005622677094227597,0.8772320212973307
2.62,52.39980007313212,0.06489538444842079,0.012253895181092494,0.04521981249173782,0.007392977021683661,0.00739297702168366,0.0012739029662949663,0.006443444601691668,0.9043962498347564
2.63,52.599784489615985,0.0673918733125028,0.01271440272674131,0.046876175241116806,0.00766542821596714,0.00766542821596714,0.001449832128930019,0.007325814926809767,0.9375235048223362
2.64,52.79976771228188,0.0699822185285089,0.013193062396866878,0.048849181871589646,0.007940876577384133,0.007940876577384135,0.0016361022069163614,0.008259919800355649,0.976983637431793
2.65,52.999749643972265,0.07267037100065013,0.013693111958684273,0.05115305066809705,0.008218475961752202,0.008218475961752202,0.0011360526450989658,0.0057624479851123515,1.0230610133619409
2.66,53.199730179004334,0.07546048107259772,0.014211009539315679,0.052422234700879235,0.008532758754370076,0.008532758754370078,0.00131271085711588,0.0066488818731231004,1.0484446940175847
2.67,53.3997092221531,0.07835553842016614,0.014743233991516787,0.054017338545726205,0.00885084756416543,0.00885084756416543,0.0015058320715740647,0.007617668833511978,1.080346770914524
2.68,53.599686670282615,0.08135874194264388,0.015293175751214557,0.055964522559735524,0.009172735327134434,0.009172735327134434,0.0017132198264802351,0.00865782648567252,1.1192904511947104
2.69,53.79966240411808,0.08447399296273582,0.015864462440162527,0.05828507977610852,0.00949777278510271,0.00949777278510271,0.0019324697282663526,0.00975732636918279,1.1657015955221703
2.7,53.999636285781364,0.08770593765047843,0.016460908597924134,0.06099511800825851,0.009825073652437954,0.009825073652437954,0.0013360235705047463,0.006778368589048111,1.2199023601651702
2.71,54.19960816548316,0.09105945193663435,0.017078267537122306,0.06247174756548135,0.010195339649063648,0.010195339649063648,0.0015436596586337371,0.007820251689659323,1.249434951309627
2.72,54.399577908671,0.09453802481540735,0.01771231603232004,0.06433175125094968,0.010569574176631407,0.010569574176631406,0.0017703427430935913,0.00895740945723427,1.2866350250189937
2.73,54.59954536982017,0.09814538570083013,0.018367039027048428,0.06660526904438654,0.010947740858461452,0.010947740858461452,0.002013391094659544,0.010176432881882334,1.332105380887731
2.74,54.79951038075989,0.10188608883099858,0.01904669323050387,0.06931653379022869,0.01132904329047455,0.01132904329047455,0.002269874354516005,0.01146266220548477,1.3863306758045737
2.75,54.99947274725789,0.10576556152164071,0.01975574614808691,0.07248349283725641,0.011712640470861237,0.011712640470861239,0.001560821436932966,0.007921233589373442,1.4496698567451283
2.7600000000000002,55.19943225862226,0.10978949269932205,0.020489118186705808,0.07418524219576807,0.012146157097680436,0.012146157097680436,0.0018033001694060557,0.009137962418007082,1.4837048439153613
2.77,55.39938872631144,0.11396191896880549,0.021241755988522487,0.07633515155933747,0.012583578799008496,0.012583578799008496,0.0020675918199395786,0.010463794887687977,1.5267030311867493
2.7800000000000002,55.59934194675981,0.11828714983371895,0.022018313394707015,0.07896755470204371,0.013024823964329722,0.013024823964329723,0.0023504230540063453,0.011882363509675024,1.5793510940408741
2.79,55.79929168493047,0.1227704569588618,0.022823751655731972,0.0821096235838637,0.013468915996286138,0.013468915996286138,0.002648224788463476,0.013375813102280242,1.642192471677274
2.8000000000000003,55.99923766964147,0.1274181282325387,0.02366326556901329,0.08578092099821329,0.013915221082857096,0.013915221082857096,0.0018087108751821575,0.009182706586739359,1.7156184199642657
2.81,56.19917960727177,0.132236745037532,0.02453079717750594,0.08771894041592365,0.014418938649460847,0.014418938649460847,0.002089670517975411,0.010592541976371663,1.754378808318473
2.82,56.39911723630646,0.1372309274938379,0.0254203174307499,0.09017691669998432,0.014926130328139574,0.014926130328139572,0.002395295990627242,0.012125741256417607,1.8035383339996862
2.83,56.5990502749835,0.14240560070162742,0.02633721933778001,0.09319340938849124,0.0154366474103027,0.0154366474103027,0.0027215958852193356,0.013762345900199705,1.8638681877698249
2.84,56.798978398317146,0.1477668031311023,0.02728723802036574,0.09679831038339956,0.015949293738368196,0.0159492937383682,0.0030642295733197544,0.015480640803982454,1.9359662076679913
2.85,56.99890123179966,0.15332174602778548,0.02827636140781394,0.10101231993009628,0.01646392908421776,0.01646392908421776,0.0020751061858715544,0.01054017022019995,2.0202463986019255
2.86,57.19881837084344,0.15907796366879753,0.029297390887476234,0.10318632905885158,0.017043742456737995,0.017043742456737995,0.002397560953916574,0.012158242194150251,2.063726581177032
2.87,57.39872945721652,0.16504067275097553,0.030343159177132355,0.10595808935719955,0.01762603438567026,0.017626034385670262,0.002747470213893616,0.013913611413324783,2.119161787143991
2.88,57.59863410594243,0.17121542402277065,0.031419857182883114,0.10937013791102783,0.01821056046581895,0.018210560465818953,0.0031199772522223918,0.01578199186577015,2.1874027582205566
2.89,57.79853187352594,0.17760904401750066,0.032534048706366586,0.11345455161036909,0.018795859684676095,0.018795859684676095,0.003509817196532143,0.017737044579507477,2.2690910322073816
2.9,57.99842224962531,0.18422969869418984,0.03369256280319605,0.11823234124851302,0.019382767164504582,0.019382767164504582,0.0023513030997026826,0.011950343170158459,2.3646468249702606
2.91,58.19830468441887,0.19108590072799334,0.034886883554130305,0.120623837014708,0.020042438545018904,0.0200424385450189,0.0027170951662519316,0.013785900216709846,2.41247674029416
2.92,58.398178694673206,0.19818343903537367,0.03610852846187832,0.12369490728589579,0.02070276563020188,0.02070276563020188,0.003112845874645241,0.015771257029528224,2.4738981457179157
2.93,58.598043762718596,0.2055284588811723,0.037364523377013015,0.12749142026743784,0.021363373305163122,0.021363373305163122,0.003532667118118317,0.017876969323643216,2.549828405348757
2.94,58.797899293037105,0.2131285501057107,0.038662289777823655,0.1320466751952737,0.022022486607079745,0.022022486607079745,0.003970200458530158,0.02007122715872159,2.6409335039054738
2.95,58.99774460150809,0.22099281302727275,0.04000951562925525,0.13738071435589932,0.022682691901506867,0.022682691901506867,0.002622974607098566,0.013341699954507898,2.7476142871179867
2.96,59.19757895356269,0.22913070768555013,0.041396182230608765,0.13994406113499533,0.023422369596553177,0.02342236959655318,0.0030320678870682243,0.015394563131306653,2.7988812226999067
2.97,59.39740170964526,0.23754851421651474,0.04281230615713087,0.14326963853447391,0.024159720776001797,0.0241597207760018,0.0034730414939351324,0.01760680467743568,2.8653927706894784
2.98,59.59721218730348,0.24625287956071698,0.04426575063989518,0.14740547143991942,0.02489420072939453,0.02489420072939453,0.003938797321126911,0.0199429286129285,2.9481094287983884
2.99,59.79700960272552,0.2552520628456367,0.04576478386715273,0.1523845764305759,0.025623672776501575,0.025623672776501575,0.0044217058103625945,0.022364765779577987,3.047691528611518
3.0,59.99679305725254,0.26455600048183464,0.047317925081250906,0.15822420031421056,0.026353671426718125,0.026353671426718125,0.002868564596264417,0.014606359695589266,3.1644840062842112
3.0100000000000002,60.19656158995081,0.27417498472161017,0.04891346856143372,0.16087565723208078,0.027167976209942973,0.027167976209942973,0.003318201526956735,0.016862687396883104,3.2175131446416154
3.02,60.39631437427395,0.28411562550498864,0.05053974594535822,0.16436817742298487,0.027975421321135556,0.027975421321135556,0.003800683642432162,0.019283172425372166,3.2873635484596972
3.0300000000000002,60.5960505325436,0.294384891852039,0.05220541045416673,0.1687501173755169,0.028775256117153317,0.02877525611715332,0.004307525016283537,0.021825377642589214,3.375002347510338
3.04,60.795769058550036,0.3049915206982409,0.05391950975903729,0.1740520698228113,0.029564945652565854,0.029564945652565854,0.004829655377432823,0.024443926343689776,3.481041396456226
3.0500000000000003,60.99546880125035,0.31594607684249704,0.05569130426808736,0.18028605134218728,0.030354734153522,0.030354734153521995,0.0030578608683827497,0.015592851683448969,3.605721026843746
3.06,61.1951485361578,0.3272594527946088,0.057507234604323595,0.18289133134309427,0.031230464561511868,0.031230464561511864,0.003541654182926783,0.018020575560249035,3.657826626861885
3.0700000000000003,61.39480722669783,0.33893831943888203,0.059353782180688125,0.18640646641446498,0.03209283447960177,0.03209283447960177,0.004057869529971266,0.020610275994652347,3.7281293282892998
3.08,61.594443778963225,0.3509896735762463,0.06124027697014178,0.19087758723341844,0.03294086598940371,0.03294086598940372,0.004596479301908887,0.023311805169438475,3.8175517446683687
3.09,61.79405694128727,0.3634224098479703,0.06317640603960907,0.19633005116225904,0.03377161728315031,0.033771617283150306,0.005146837707835181,0.026071904712007408,3.9266010232451807
3.1,61.993645285448224,0.37624736986938195,0.0651720017005376,0.2027676217252052,0.03460249569579469,0.0346024956957947,0.0031512420469066577,0.016102235191491236,4.055352434504104
3.11,62.19320730187979,0.38947566274725604,0.06721152650553561,0.20512946619180555,0.03551614501456864,0.03551614501456864,0.0036583496499052186,0.018646909699671782,4.102589323836111
3.12,62.39274173988441,0.4031136169715655,0.06927949072711109,0.20845230162852346,0.03640759592234435,0.03640759592234435,0.004195627538521526,0.021342213651831074,4.169046032570469
3.13,62.5922472900839,0.41716782105471223,0.07138570807386273,0.21277675239575244,0.037275657455272636,0.03727565745527263,0.0047514119084030165,0.02412981611656781,4.255535047915049
3.14,62.79172245715398,0.43164684892800526,0.07354027857449914,0.21811953784110696,0.03811702555226485,0.03811702555226485,0.005313420748589232,0.02694827399846881,4.36239075682214
3.15,62.99116553945502,0.44656129145988493,0.07575334571931472,0.22447271315086312,0.03895945922320143,0.038959459223201424,0.003100353603773656,0.015891362611100295,4.4894542630172625
3.16,63.190574753213646,0.46192190776877456,0.07800734637955294,0.22632125687482696,0.03987495159692091,0.03987495159692091,0.0036149798540275613,0.018473648786107015,4.526425137496539
3.17,63.38994866447767,0.47773412515176666,0.08028477916287906,0.22915585082261739,0.04075687164364759,0.04075687164364759,0.004155328333192486,0.02118421038239891,4.583117016452348
3.18,63.58928578790594,0.4940035265831183,0.08259566146964446,0.23300777036204634,0.041603894599711234,0.04160389459971123,0.004708111540952534,0.02395659665075978,4.660155407240927
3.19,63.7885844298705,0.5107377081206608,0.08495018832716897,0.23788135530730103,0.04241248546560521,0.042412485465605214,0.005259475412348502,0.026721501916398563,4.757627106146021
3.2,63.9878426681807,0.5279462854184818,0.0873584600379177,0.24375341265236325,0.04322452965933522,0.043224529659335216,0.002851203701599775,0.014688263804592226,4.875068253047265
3.21,64.18705850965168,0.5456389002951506,0.08980096217624914,0.24474371389753713,0.04409185720747823,0.04409185720747823,0.0033527594435663888,0.017204715789906726,4.894874277950743
3.22,64.38623042230512,0.5638193591029825,0.0922582684728487,0.24671098762030086,0.04491185158279293,0.044911851582792935,0.0038732132824181166,0.019815184927918512,4.934219752406017
3.23,64.5853568429347,0.582491479327589,0.09474023839031387,0.24967312175653775,0.045683233830717526,0.045683233830717526,0.004397828814007354,0.022445976408343945,4.993462435130755
3.24,64.78443598975532,0.6016610435321098,0.09725676208173742,0.25361846493702844,0.046402493065895355,0.046402493065895355,0.004911424596389366,0.025021147912605783,5.072369298740568
3.25,64.98346584462442,0.621335773862267,0.09981746346679192,0.25850552133196153,0.04712952058415354,0.04712952058415353,0.0023507232113348653,0.012224911262515861,5.170110426639231
3.2600000000000002,65.1824443462867,0.6415232359388592,0.10240112724200984,0.2582281582865322,0.04788523402239791,0.047885234022397916,0.002815008213722908,0.01455389340883852,5.164563165730644
3.27,65.38137002272764,0.6622247568784767,0.10498667200555657,0.258878626122974,0.04857817553413945,0.048578175534139456,0.0032891278042118804,0.016931420776400797,5.177572522459481
3.2800000000000002,65.58024140712254,0.683441495385447,0.10758338034503324,0.2604577777545812,0.049207423745299045,0.049207423745299045,0.0037572848701219602,0.01927849858806279,5.209155555091623
3.29,65.77905682223131,0.7051764415885953,0.11020038635089098,0.2629351651780907,0.04976989949622807,0.049769899496228065,0.004203442234499907,0.021514910167461817,5.258703303561814
3.3000000000000003,65.97781436796339,0.7274343542857584,0.11284636328900707,0.2662491753688434,0.05034654163614433,0.050346541636144326,0.0015574652963838143,0.008290791898280515,5.324983507376868
3.31,66.1765121486106,0.7502196239192281,0.1154988783297356,0.26426046204669845,0.05091717923189035,0.05091717923189034,0.0019591364156710117,0.010304853870673963,5.285209240933969
3.3200000000000003,66.37514899186085,0.7735301650321742,0.11813570519345112,0.2631087498675371,0.051409387143788135,0.051409387143788135,0.002359892113444617,0.012313554438660968,5.2621749973507415
3.33,66.57372378367967,0.7973635241730783,0.12076512009499886,0.26277534183990586,0.05182305631626267,0.05182305631626267,0.0027435039666077188,0.014235750396201221,5.2555068367981175
3.34,66.77223523058157,0.8217188602184481,0.12339505292669443,0.2632097763349951,0.052156100659513475,0.05215610065951348,0.003093794023991639,0.01599053112655333,5.264195526699902
3.35,66.97068185517635,0.8465968423576425,0.12603277322943607,0.2643305481801333,0.05251127394610177,0.05251127394610177,0.00045607372125000545,0.002805481345711045,5.286610963602666
3.36,67.1690622497464,0.8719975533892892,0.12865539473898852,0.2602074976993128,0.05282061166422552,0.05282061166422552,0.000772361865516824,0.004390015444226375,5.2041499539862555
3.37,67.36737585085912,0.8979146006528196,0.13124034336053547,0.2567936066339095,0.05303792150443973,0.05303792150443973,0.001076278017830029,0.005911769304194543,5.135872132678189
3.38,67.56562221799919,0.9243410300099026,0.13379451551510582,0.2540499700464466,0.05316447153354827,0.05316447153354828,0.0013520152209980096,0.007291720820325531,5.080999400928931
3.39,67.76380078427728,0.951271208898625,0.13632426544319026,0.25190715851840795,0.05319983444593464,0.05319983444593464,0.0015841773142654116,0.008452884915786406,5.0381431703681585
3.4,67.96191086147643,0.9787006875140896,0.13883510703916263,0.2502666292927777,0.05326531229991517,0.05326531229991517,-0.000926664281706957,-0.004100668285535633,5.005332585855554
3.41,68.15995190495993,1.0066242395981042,0.1413047657449868,0.2436870445669151,0.053245594210913204,0.053245594210913204,-0.0007115302776503074,-0.0030251954461424048,4.873740891338302
3.42,68.35792429360214,1.035030471749169,0.14371141887530606,0.23766366012781961,0.05312523880770729,0.05312523880770729,-0.00051965726736794,-0.0020670339487626273,4.753273202556392
3.43,68.5558285929452,1.0639072774401301,0.14606034011555227,0.23213900406782212,0.05290747097009081,0.05290747097009081,-0.0003654337162580234,-0.001298093871589209,4.642780081356443
3.44,68.75366530918036,1.0932435372264389,0.14835609127499855,0.2270282642002939,0.05260395747492953,0.05260395747492953,-0.0026611848757042977,-0.012779884803772193,4.540565284005878
3.45,68.95143514108508,1.1230273771097936,0.15057843146286096,0.2174716299030601,0.05231786155947518,0.05231786155947519,-0.0024847837001578665,-0.011900739885194581,4.349432598061202
3.46,69.14913971492098,1.1532413864788882,0.15270790125846112,0.208452394357782,0.051933352086876994,0.051933352086876994,-0.0023287828426105106,-0.011124580692183783,4.1690478871556405
3.47,69.34678086013034,1.1838675814586508,0.15474961666074427,0.1999191312763421,0.05145685824381709,0.05145685824381709,-0.002206947470065085,-0.010520168767887254,3.9983826255268418
3.48,69.54436036873409,1.2148889448965994,0.1567080479034403,0.1917942012837952,0.05089353834157912,0.050893538341579114,-0.002132115027336235,-0.010151639753265383,3.835884025675904
3.49,69.74188000743273,1.2462892722509227,0.15858676911855096,0.18397610295226763,0.05027794121631876,0.05027794121631876,-0.004010836242446886,-0.01955140180007124,3.6795220590453526
3.5,69.93934173962529,1.2780517299207514,0.1603694111535904,0.17259025816216042,0.049644095539485386,0.049644095539485386,-0.0038985233037626137,-0.018996175563418215,3.4518051632432085
3.5100000000000002,70.13674834416224,1.3101550501343417,0.16204042885906939,0.161649752525835,0.048924093665971724,0.048924093665971724,-0.003820508121839622,-0.018613299672538393,3.2329950505167
3.52,70.33410278464135,1.3425775217706977,0.16360388897384154,0.1510775124272755,0.04812552580882713,0.04812552580882713,-0.003788001651767403,-0.018458753000748743,3.02155024854551
3.5300000000000002,70.53140801038302,1.3752981695460915,0.16506298394174315,0.14077582129117258,0.047255014299047715,0.047255014299047715,-0.003810813007635583,-0.01858151489518744,2.8155164258234517
3.54,70.72866697731658,1.4082965607203786,0.16641984143879443,0.13062950033899523,0.04635547793861457,0.04635547793861457,-0.005167670504686861,-0.025374797744048157,2.6125900067799046
3.5500000000000003,70.92588281704242,1.441551746798774,0.16766274718654772,0.11799376974586917,0.045412584458144264,0.045412584458144264,-0.00514000963387462,-0.02524592232479166,2.3598753949173834
3.56,71.12305927302131,1.475039670452625,0.168780806860819,0.10565928146741017,0.04439982346022712,0.04439982346022712,-0.005158619967152639,-0.025349101601160922,2.1131856293482034
3.5700000000000003,71.3202002334183,1.5087359375925642,0.1697765419295487,0.09352817068948621,0.04332560960856366,0.043325609608563666,-0.005230743140912014,-0.025720459608474435,1.8705634137897242
3.58,71.51730959551476,1.5426165635187958,0.170651433165275,0.08149020437464403,0.04219780012360139,0.04219780012360139,-0.005361858945739623,-0.0263873167274621,1.6298040874928807
3.59,71.71439129268566,1.5766577552438052,0.1714058156820332,0.06942651265014305,0.04104798576047488,0.04104798576047488,-0.006116241462497812,-0.030170727454884312,1.388530253002861
3.6,71.9114493891571,1.610835310626361,0.17203324302026415,0.05610336699172714,0.03984783293844484,0.039847832938444835,-0.006182972581145724,-0.03051638457634417,1.1220673398345429
3.61,72.10848828140442,1.6451234151997831,0.17252807565026504,0.042907147901187964,0.03859840712202019,0.03859840712202019,-0.0063026459658825085,-0.03112724575819234,0.8581429580237593
3.62,72.30551245083994,1.6794960236083631,0.17289104333950558,0.029730314219429642,0.037308797723164325,0.03730879772316433,-0.0064776422622663254,-0.03201512333409998,0.5946062843885929
3.63,72.50252640592113,1.7139271333140609,0.17312178765868774,0.016462776247425627,0.03598799311128971,0.035987993111289716,-0.006708386581448483,-0.03318205297612952,0.3292555249485125
3.64,72.69953470950813,1.7483905672120827,0.1732188561731294,0.0029958180280902132,0.034634365733378504,0.034634365733378504,-0.006805500772147949,-0.03368116020340596,0.059916360561804265
3.65,72.89654198436457,1.7828598816669674,0.173181601275152,-0.010402136257317098,0.033247873817256794,0.033247873817256794,-0.006956308733451294,-0.0344490649290839,-0.20804272514634195
3.66,73.09355285340295,1.8173086461283041,0.17301017212052405,-0.0238389039196951,0.03183793415561644,0.03183793415561644,-0.007160130632454159,-0.03548227382071463,-0.47677807839390196
3.67,73.2905719444719,1.8517103529364811,0.1727036573424374,-0.03741878389180735,0.03041409087462616,0.03041409087462616,-0.007414404452873918,-0.03676788135562333,-0.748375677836147
3.68,73.48760391518681,1.8860382111639151,0.17226013858529657,-0.05123889891977539,0.028973270904063392,0.02897327090406339,-0.006970885695733092,-0.03456469576962483,-1.0247779783955078
3.69,73.68465339032312,1.9202654405947388,0.17168416866427916,-0.0639128373855902,0.027498753992053253,0.027498753992053253,-0.007138784384717628,-0.03541893438366761,-1.2782567477118039
3.7,73.88172471166223,1.9543666524424381,0.17098102120107514,-0.07667411621264957,0.026019852565094564,0.026019852565094568,-0.007359343026789866,-0.03653651660829839,-1.5334823242529914
3.71,74.07882213827239,1.9883166466934143,0.17014930827464325,-0.08962529700310481,0.024545622284010967,0.024545622284010967,-0.007627174915711105,-0.03789041835571541,-1.7925059400620964
3.72,74.27594993468504,2.0220898429334833,0.16918668022570424,-0.10285620824751329,0.02308564036885645,0.02308564036885645,-0.007935210458848289,-0.039445195890552884,-2.057124164950266
3.73,74.47311238967065,2.0556601024815624,0.1680899684505868,-0.11644086305349921,0.021606018840117668,0.02160601884011767,-0.006838498683730849,-0.033976433230253074,-2.328817261069984
3.74,74.67031366971906,2.0890015208332504,0.16686962455480497,-0.12759074855403713,0.020115388193319785,0.020115388193319785,-0.007054537110445486,-0.03507153167029423,-2.5518149710807423
3.75,74.86755734539244,2.1220911941341094,0.16553671372790307,-0.13895353956835071,0.01865065749565502,0.01865065749565502,-0.0073176935567437484,-0.03640196120876219,-2.7790707913670145
3.7600000000000002,75.06484683007878,2.154906620947655,0.16408866052392962,-0.15061821764390904,0.01721993904169113,0.01721993904169113,-0.007618776151003509,-0.03792168136460063,-3.0123643528781807
3.77,75.26218554055778,2.1874246953082306,0.1625220999907475,-0.1626537691233847,0.015832177149909237,0.015832177149909237,-0.007947275973550464,-0.039578058096253234,-3.253075382467694
3.7800000000000002,75.45957690754757,2.219621569727759,0.16083308873547067,-0.1751069698513327,0.014409559642401728,0.014409559642401728,-0.006258264718273648,-0.031147227994944224,-3.502139397026654
3.79,75.65702416313549,2.251473893213615,0.15903753234355403,-0.18397474826547683,0.013017046298397974,0.013017046298397972,-0.00649608011830613,-0.032350230128546674,-3.6794949653095363
3.8000000000000003,75.85452970256351,2.2829627807624995,0.15715178901860535,-0.19314335366699845,0.011679990592977764,0.011679990592977764,-0.00677399865775466,-0.03375319338284352,-3.862867073339969
3.81,76.05209571352268,2.3140699865495007,0.15517248310447737,-0.20268601919187962,0.010404725746214087,0.010404725746214087,-0.00708027773366124,-0.03529734141084406,-4.053720383837592
3.8200000000000003,76.24972439193816,2.3447765182131,0.153095630661326,-0.21265125086991485,0.00919470211465739,0.00919470211465739,-0.005003425290509872,-0.024925179431402787,-4.253025017398297
3.83,76.44741770521071,2.3750641131678445,0.15094072253423513,-0.218311506388294,0.007932733847396506,0.007932733847396506,-0.005247376381645297,-0.02615755456975252,-4.3662301277658795
3.84,76.64517668814601,2.404919905527935,0.14872732572210962,-0.22434773459194376,0.006738874707805824,0.006738874707805823,-0.005537246011197899,-0.02761884130891144,-4.486954691838875
3.85,76.84300217740078,2.4343317829283793,0.14645126305966225,-0.23084314579061385,0.005615948208749976,0.005615948208749976,-0.005859835220346027,-0.029243016619642636,-4.616862915812277
3.86,77.04089506032585,2.463286723414129,0.14410766471449638,-0.23785315574813892,0.004568042569795238,0.004568042569795238,-0.006201159690178953,-0.030960118025196815,-4.7570631149627784
3.87,77.2388562799348,2.491770684976792,0.1416912511981785,-0.2454043759255822,0.00356819781164299,0.00356819781164299,-0.00378474617386107,-0.01888804889118892,-4.908087518511644
3.88,77.43688657452758,2.519770365934513,0.13922405957527884,-0.24802521223625829,0.0025375555038524788,0.0025375555038524788,-0.0040796013539869955,-0.020372631214896453,-4.960504244725166
3.89,77.63498573092706,2.547278609534493,0.1367279704652267,-0.25118208650211277,0.0015859382884689179,0.0015859382884689179,-0.004413561372043434,-0.02205194747733248,-5.023641730042256
3.9,77.8331533853519,2.574288966663318,0.134197289852287,-0.25494150426716616,0.0007136832291599703,0.0007136832291599703,-0.004771890614664792,-0.023852316241032363,-5.098830085343323
3.91,78.03138928460605,2.600793800287376,0.1316258116570909,-0.2593394743731871,-7.730551686784134e-05,7.730551686784134e-05,-0.005139472800215095,-0.02569813705624415,-5.186789487463742
3.92,78.22969328255427,2.626784212738969,0.1290071234867842,-0.26438135285507114,-0.0008441695035688647,0.0008441695035688647,-0.0025207846299084014,-0.012612364844577695,-5.287627057101423
3.93,78.42806507696149,2.652251994457505,0.126364515314906,-0.2641410824491459,-0.0016194059792940766,0.0016194059792940764,-0.0028585560652801827,-0.014308974386193853,-5.282821648982918
3.94,78.62650347826809,2.6771954824172735,0.12372091526869596,-0.26457747211120325,-0.0023116458990068405,0.0023116458990068405,-0.0032281458421622444,-0.01616384566980129,-5.291549442224065
3.95,78.82500720931944,2.7016136175276526,0.12106930954075143,-0.26573979892323485,-0.0029228027963063164,0.002922802796306316,-0.0036142924671486304,-0.018100690363706214,-5.314795978464697
3.96,79.02357515766484,2.7255039122376292,0.11840234801244293,-0.2676461520121002,-0.003452991043879602,0.003452991043879602,-0.004001694000983325,-0.02004299991535542,-5.352923040242004
3.97,79.22220636452619,2.7488624127539363,0.11571265347287707,-0.27028396289911083,-0.003984799253351642,0.003984799253351642,-0.001311999461417468,-0.006599845299620856,-5.405679257982216
3.98,79.42089977557211,2.7716857407636737,0.11302355081916227,-0.26754569571152953,-0.004506183191918067,0.004506183191918067,-0.0016862445941489557,-0.008476284802663958,-5.35091391423059
3.99,79.6196535680382,2.793977135800259,0.11035783084207963,-0.26560476967842994,-0.00494711274907451,0.00494711274907451,-0.002085582372895342,-0.010477382991967455,-5.312095393568599
4.0,79.81846589663793,2.815740283080871,0.10770735167172978,-0.2644947645345171,-0.005311398343749467,0.005311398343749467,-0.0024949682792189676,-0.012527955379532333,-5.289895290690342
4.01,80.01733512171569,2.8369772325353533,0.10506378834809328,-0.2642188200390569,-0.005600882928076369,0.005600882928076369,-0.0028995632848475977,-0.014553825253518752,-5.284376400781138
4.0200000000000005,80.21625979244764,2.8576883903202592,0.10241893219479714,-0.2647506378338725,-0.005916398386219796,0.005916398386219797,-0.0002547071315514571,-0.0013326996416194834,-5.295012756677449
4.03,80.41523842258586,2.8778745686847222,0.09979507754351744,-0.26003600838796087,-0.006209266743838115,0.006209266743838116,-0.0006611908116119503,-0.0033680467254981325,-5.200720167759218
4.04,80.61426890119057,2.8975429792828367,0.09721385715922667,-0.25622078630957856,-0.006429818672968072,0.006429818672968072,-0.001086784537788141,-0.005498220875670385,-5.124415726191572
4.05,80.81334915069371,2.916701074723172,0.09466617791628593,-0.2533247161739652,-0.006583260498387054,0.006583260498387054,-0.0015171044159864588,-0.0076513546849161646,-5.066494323479303
4.0600000000000005,81.01247732211415,2.9353544959312994,0.09214289398603742,-0.2513386901874349,-0.006672714905821,0.006672714905821,-0.0019381282200228722,-0.00975736824917257,-5.026773803748697
4.07,81.21165177439372,2.9535070878985845,0.08963508894310447,-0.25022602740123795,-0.00680937454893506,0.00680937454893506,0.0005696768229100785,0.0027802903690610416,-5.004520548024759
4.08,81.41087088056034,2.9711628905458687,0.08716320898411999,-0.24417015133564457,-0.006918332744968593,0.006918332744968593,0.0001354047617195403,0.0006078404811480155,-4.883403026712891
4.09,81.61013253173934,2.9883319005896154,0.08474697013664202,-0.23909453744822942,-0.006967039490033973,0.006967039490033973,-0.0003122952291408632,-0.0016311465406046556,-4.781890748964589
4.1,81.80943469150512,3.0050241257494563,0.08237653496332432,-0.23500612571783588,-0.00696145614255875,0.00696145614255875,-0.0007599272976794164,-0.003869251049822669,-4.700122514356718
4.11,82.00877555522477,3.021247623687146,0.08004213126128515,-0.2318850187336867,-0.006905392823425624,0.006905392823425624,-0.0011944497932616788,-0.00604130289454265,-4.6377003746737335
4.12,82.20815352738434,3.03700853937379,0.07773431330092193,-0.22968590397077726,-0.0069131344526507385,0.006913134452650739,0.0011133681671015444,0.005497709490981215,-4.593718079415545
